"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final3/ping-1572541814-macsec-aesgcm-e-jumbo-2928-dstat.csv",,,,"Date:","31 Oct 2019 23:46:16 CET"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.962,36.259,61.437,0.342,0,61787.867,83344.194,0,0,25.526,102.654,6505.612,942.702
2.778,11.667,85.556,0,0,0,0,247040,247040,0,0,4083,3333
2.222,8.889,88.889,0,0,0,0,266720,266720,0,0,3725,3536
1.648,10.440,87.912,0,0,0,36864,264000,264000,0,0,3787,3549
3.333,14.444,82.222,0,0,0,0,228160,228160,0,0,4349,3111
3.704,17.989,78.307,0,0,0,0,225842,226112,0,0,4421,3096
5.263,16.842,77.895,0,0,0,0,224800,224640,0,0,4364,3076
1.639,10.383,87.978,0,0,0,0,266560,266720,0,0,3745,3554
2.762,12.707,83.425,1.105,0,0,12288,239040,238880,0,0,4207,3269
2.809,9.551,87.640,0,0,0,0,251200,251200,0,0,3921,3365
2.186,16.393,81.421,0,0,0,0,226080,226240,0,0,4400,3101
4.839,16.667,78.495,0,0,0,0,218080,217920,0,0,4515,3013
2.717,18.478,78.804,0,0,0,0,214560,214720,0,0,4432,2941
2.762,17.127,79.558,0.552,0,0,12288,210720,210720,0,0,4341,2901
2.273,15.341,82.386,0,0,0,0,214400,214240,0,0,4422,2955
2.299,13.793,83.908,0,0,0,0,215200,215200,0,0,4418,2960
3.352,15.642,81.006,0,0,0,0,214400,214560,0,0,4422,2955
3.297,16.484,80.220,0,0,0,0,213920,213920,0,0,4408,2928
5.851,14.362,79.787,0,0,0,12288,232000,231840,0,0,4202,3175
3.390,14.124,75.706,6.780,0,0,131072,215200,215200,0,0,4460,2964
4,12.571,83.429,0,0,0,0,214240,214240,0,0,4404,2930
2.825,15.254,81.921,0,0,0,0,213920,213920,0,0,4399,2944
4.348,16.848,78.804,0,0,0,0,214080,214350,0,0,4420,2947
5.028,13.408,80.447,1.117,0,0,24576,210720,210720,0,0,4360,2930
2.312,13.873,83.815,0,0,0,12288,212960,212960,0,0,4380,2926
3.261,17.391,79.348,0,0,0,0,212800,212800,0,0,4393,2913
2.874,13.793,83.333,0,0,0,0,213920,213760,0,0,4426,2983
4.348,16.848,78.804,0,0,0,0,211680,211840,0,0,4371,2896
5.348,16.043,77.540,1.070,0,0,24576,210080,210080,0,0,4368,2932
5.376,16.667,77.957,0,0,0,8192,212000,212000,0,0,4409,2911
3.911,15.084,81.006,0,0,0,0,213600,213440,0,0,4400,2937
3.911,14.525,81.564,0,0,0,0,218162,218162,0,0,4489,2995
1.117,16.760,82.123,0,0,0,0,228480,228480,0,0,4695,3121
2.841,13.636,82.386,1.136,0,0,20480,229600,229600,0,0,4709,3153
2.299,13.793,83.908,0,0,0,2961408,241280,241280,0,0,4936,3299
3.448,12.644,83.908,0,0,0,0,243360,243360,0,0,4970,3326
3.889,15.556,80.556,0,0,0,0,313408,313696,0,0,4353,3007
3.333,16.111,80.556,0,0,0,0,357408,357120,0,0,4101,2710
4.945,15.385,78.571,1.099,0,0,32768,350208,350496,0,0,4032,2676
3.867,9.945,86.188,0,0,0,0,451008,450720,0,0,3793,3346
5.978,15.217,78.804,0,0,0,0,357408,357696,0,0,4117,2720
4.545,13.068,82.386,0,0,0,0,358272,357984,0,0,4082,2689
5.435,15.761,78.804,0,0,0,0,359712,360000,0,0,4101,2684
2.924,11.696,84.795,0.585,0,0,12288,364320,364032,0,0,4150,2754
3.955,14.689,81.356,0,0,0,0,354240,354240,0,0,4047,2670
3.846,16.484,79.670,0,0,0,0,360576,360864,0,0,4115,2686
4.520,13.559,81.921,0,0,0,0,352512,352224,0,0,4036,2684
3.390,15.254,81.356,0,0,0,0,348192,348480,0,0,3985,2623
3.955,15.254,79.661,1.130,0,0,12288,332640,332640,0,0,3842,2603
4.891,16.848,78.261,0,0,0,0,353952,353952,0,0,4072,2663
3.333,16.111,80.556,0,0,0,0,354240,353952,0,0,4059,2657
4.918,16.393,78.689,0,0,0,0,351648,351648,0,0,4048,2686
1.685,16.854,81.461,0,0,0,0,358354,358354,0,0,4120,2717
5.263,10.526,83.626,0.585,0,0,12288,349632,349632,0,0,3999,2655
2.222,12.222,85.556,0,0,0,0,451296,451296,0,0,3909,3348
3.911,15.084,81.006,0,0,0,40960,368352,368640,0,0,4229,2816
4.396,15.934,79.670,0,0,0,0,373248,373248,0,0,4290,2846
2.907,11.628,85.465,0,0,0,0,405504,405326,0,0,4356,3061
5.114,12.500,81.250,1.136,0,0,12288,381312,381312,0,0,4394,2976
1.744,13.953,84.302,0,0,0,0,387936,388224,0,0,4431,2974
5.495,14.835,79.670,0,0,0,0,389088,389088,0,0,4434,2958
3.933,14.607,81.461,0,0,0,0,385344,385344,0,0,4402,2938
2.210,17.680,80.110,0,0,0,0,385920,385920,0,0,4411,2932
2.162,20,77.297,0.541,0,0,12288,381024,381024,0,0,4384,2916
4.891,16.304,78.804,0,0,0,0,386208,386208,0,0,4431,2947
4.046,12.139,83.815,0,0,0,2519040,389376,389376,0,0,4442,2974
3.911,15.084,81.006,0,0,0,0,394848,394848,0,0,4534,3029
3.889,15.556,80.556,0,0,0,0,387360,387360,0,0,4416,2945
3.315,16.022,79.558,1.105,0,0,28672,387648,387360,0,0,4458,3036
2.210,17.680,80.110,0,0,0,0,393408,393408,0,0,4514,3041
4.301,18.280,77.419,0,0,0,4096,386496,386784,0,0,4444,2968
4.023,12.644,83.333,0,0,0,0,393984,393696,0,0,4496,3030
2.326,13.372,84.302,0,0,0,0,393408,393408,0,0,4482,3000
3.297,15.934,79.121,1.648,0,0,12288,386496,386784,0,0,4427,2962
6.842,18.421,74.737,0,0,0,0,456384,456096,0,0,4195,2809
2.151,20.968,76.882,0,0,0,0,692512,692512,0,0,3859,2773
3.704,21.164,75.132,0,0,0,0,625682,626226,0,0,3557,2524
3.593,12.575,83.832,0,0,0,0,585888,585888,0,0,3502,2386
4.839,20.968,73.656,0.538,0,0,16384,564672,564128,0,0,3552,2338
7.071,23.232,69.697,0,0,0,0,564128,564672,0,0,3565,2333
4.433,27.586,67.980,0,0,0,0,558144,557600,0,0,3520,2276
4.975,26.368,68.657,0,0,0,0,557600,557600,0,0,3527,2291
4.188,23.560,72.251,0,0,0,0,552160,552704,0,0,3467,2257
5.155,24.227,70.103,0.515,0,0,12288,550528,550528,0,0,3462,2268
4.211,23.158,72.632,0,0,0,0,553792,553248,0,0,3478,2266
6.468,24.876,68.657,0,0,0,0,551072,551072,0,0,3491,2242
3.608,25.773,70.619,0,0,0,0,551072,551072,0,0,3482,2257
3.468,16.763,79.769,0,0,0,0,549440,549440,0,0,3409,2225
3.488,16.279,79.651,0.581,0,0,12288,555424,555424,0,0,3469,2314
6.771,21.354,71.875,0,0,0,0,552704,553248,0,0,3475,2264
6.154,23.077,70.769,0,0,0,0,551072,551072,0,0,3450,2254
4,17.714,78.286,0,0,0,0,551616,551072,0,0,3426,2267
3.382,29.952,66.667,0,0,0,0,545088,545088,0,0,3459,2226
2.874,17.241,78.736,1.149,0,0,12288,542912,542912,0,0,3383,2226
3.165,10.127,86.709,0,0,0,0,548896,548896,0,0,3370,2234
4.494,17.978,77.528,0,0,0,0,550528,550528,0,0,3416,2242
2.688,16.129,81.183,0,0,0,2183168,728960,728960,0,0,3503,2907
6.186,22.165,71.649,0,0,0,0,573920,573920,0,0,3591,2352
4.762,21.693,73.016,0.529,0,0,20480,593504,594048,0,0,3710,2466
7.254,19.171,73.575,0,0,0,0,625056,624512,0,0,3866,2532
5.291,19.577,75.132,0,0,0,0,638656,639200,0,0,3927,2575
3.825,15.847,80.328,0,0,0,20480,769760,769216,0,0,4083,3083
4.918,16.940,78.142,0,0,0,0,654432,654432,0,0,3983,2599
5.435,16.848,76.630,1.087,0,0,12288,644722,645266,0,0,3957,2616
3.784,18.919,77.297,0,0,0,0,651712,651168,0,0,3998,2638
