"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final2/iperf3-1572270041-100-macsec-aesgcm-e-frag-jumbo-dstat.csv",,,,"Date:","28 Oct 2019 19:45:13 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
0.523,0.081,99.335,0.061,0,6511.443,426842.557,0,0,0,0,2611.294,327.837
0.261,1.305,98.433,0,0,0,0,412083,114230913,0,0,4097,324
0.524,0,99.476,0,0,0,61440,442444,122690410,0,0,4060,233
0.262,0,99.738,0,0,0,0,443398,122688892,0,0,4072,236
0.261,0.522,99.217,0,0,0,0,443574,122691926,0,0,4061,217
0.521,0.521,98.958,0,0,0,364544,443716,122691926,0,0,4143,255
0,0,100,0,0,0,0,443186,122690408,0,0,4085,249
0.779,0.519,98.701,0,0,0,0,442102,122690520,0,0,4090,242
0.262,0.262,99.476,0,0,0,32768,443822,122690408,0,0,4078,240
0.779,0.519,98.701,0,0,0,0,444140,122693444,0,0,4072,234
0.781,0.260,98.958,0,0,0,0,443395,122688892,0,0,4064,228
1.282,1.795,96.923,0,0,0,0,363164,100244599,0,0,3552,641
0.262,0.262,99.476,0,0,0,0,449481,122688892,0,0,4070,236
0.524,0,99.476,0,0,0,0,447850,122691926,0,0,4060,226
0.260,0.521,99.219,0,0,0,45056,444222,122690410,0,0,4057,229
0,0.262,99.738,0,0,0,0,447426,122690410,0,0,4062,218
0.522,0.261,99.217,0,0,0,0,446896,122690408,0,0,4055,213
0,0.262,99.738,0,0,0,0,446978,122691926,0,0,4060,222
0,0.524,99.476,0,0,0,0,447850,122688892,0,0,4051,214
0.262,0.262,99.476,0,0,0,0,447214,122691926,0,0,4061,222
0.521,0.521,98.958,0,0,0,12288,447956,122691926,0,0,4066,228
0.777,1.295,97.927,0,0,0,4452352,361268,100144372,0,0,3527,646
0,0.524,99.476,0,0,0,0,446578,122691926,0,0,4061,224
0.262,0,99.738,0,0,0,0,446260,122690410,0,0,4055,229
0.262,0.262,99.476,0,0,0,0,444634,122691926,0,0,4058,217
0.262,0,99.738,0,0,0,0,446684,122688892,0,0,4050,219
0,0.262,99.738,0,0,0,53248,446048,122690408,0,0,4059,224
0.522,0,99.217,0.261,0,0,0,447056,122691926,0,0,4051,212
0,0.262,99.738,0,0,0,0,446818,122690410,0,0,4064,221
0.261,0.522,99.217,0,0,0,0,446472,122691926,0,0,4055,220
0.262,0,99.738,0,0,0,0,447214,122690408,0,0,4048,214
1.034,1.550,97.416,0,0,0,106496,366908,100226289,0,0,3679,645
0.519,0.779,98.701,0,0,0,0,445412,122688892,0,0,4077,243
0,0.262,99.738,0,0,0,0,445094,122691926,0,0,4075,235
0,0,100,0,0,0,0,443256,122688892,0,0,4071,210
0.261,0.261,99.478,0,0,0,0,445094,122691926,0,0,4056,213
0.262,0,99.738,0,0,0,53248,444140,122690410,0,0,4063,239
1.039,0.260,98.701,0,0,0,0,445164,122691926,0,0,4073,232
0.262,0,99.738,0,0,0,0,443398,122690408,0,0,4064,219
0.521,0.521,98.958,0,0,0,0,444882,122691926,0,0,4067,221
0.521,0.521,98.958,0,0,0,0,443398,122690410,0,0,4070,230
1.542,1.542,96.915,0,0,0,217088,364072,99881929,0,0,3722,682
3.342,0.257,96.401,0,0,0,49152,446250,122688892,0,0,4192,307
1.055,0.264,98.681,0,0,0,0,449652,122693444,0,0,4057,225
0,0.267,99.733,0,0,0,0,449652,122693442,0,0,4060,227
0.526,0.789,98.684,0,0,0,0,448038,122690410,0,0,4067,224
0.266,0.266,99.468,0,0,0,0,450606,122690408,0,0,4049,219
0.526,0.263,99.211,0,0,0,20480,449228,122688892,0,0,4055,222
0.522,0.261,99.217,0,0,0,0,447178,122690410,0,0,4067,229
0.262,0.262,99.476,0,0,0,0,447956,122690408,0,0,4077,234
0.261,0.522,99.217,0,0,0,0,450182,122664620,0,0,4055,217
0.260,0.519,98.961,0.260,0,0,0,399159,109137853,0,0,3652,518
1.039,1.039,97.922,0,0,0,0,415775,113734959,0,0,3895,333
0.261,0.522,99.217,0,0,0,45056,445200,122693444,0,0,4075,239
0,0.262,99.738,0,0,0,0,446684,122688892,0,0,4053,225
0.522,0.261,99.217,0,0,0,0,445906,122693444,0,0,4064,224
0,0,100,0,0,0,0,446048,122688892,0,0,4054,226
0.262,0,99.738,0,0,0,0,446684,122691926,0,0,4057,217
0.521,0.521,98.958,0,0,0,0,445694,122691926,0,0,4047,211
0,0,100,0,0,0,12288,447532,122688892,0,0,4057,217
0.262,0,99.738,0,0,0,0,447638,122690408,0,0,4054,227
0.260,0.521,99.219,0,0,0,0,446436,122691926,0,0,4062,228
3.325,1.023,95.652,0,0,0,290816,359826,100261256,0,0,3817,734
2.338,0.260,97.403,0,0,0,0,443716,122690410,0,0,4131,257
0.531,0.265,99.204,0,0,0,0,442656,122690408,0,0,4090,240
3.836,0.256,95.908,0,0,0,0,444634,122694962,0,0,4190,289
2.835,0.515,96.649,0,0,0,0,445200,122690408,0,0,4166,257
3.342,0.257,96.401,0,0,0,57344,444882,122690520,0,0,4191,296
3.085,0.514,96.401,0,0,0,0,443574,122690410,0,0,4186,281
4.082,0.255,95.663,0,0,0,0,445306,122690408,0,0,4204,303
2.083,0.260,97.656,0,0,0,0,445412,122688892,0,0,4157,261
3.333,0.513,96.154,0,0,0,0,445164,122693444,0,0,4168,271
4.304,1.266,94.430,0,0,0,180224,364024,99850815,0,0,3642,740
3.093,0.258,96.649,0,0,0,49152,444034,122691926,0,0,4198,307
3.599,0,96.401,0,0,0,0,443631,122687374,0,0,4158,286
3.333,0.513,96.154,0,0,0,0,442408,122693444,0,0,4193,284
4.082,0.255,95.663,0,0,0,0,441637,122685858,0,0,4192,301
2.591,0.259,97.150,0,0,0,0,443398,122691926,0,0,4162,268
1.823,0.521,97.656,0,0,0,0,443680,122694960,0,0,4165,249
4.580,0,95.420,0,0,0,12288,444352,122688892,0,0,4207,307
2.577,0.773,96.649,0,0,0,0,445200,122688892,0,0,4163,276
3.590,0.256,95.897,0.256,0,0,0,443504,122693444,0,0,4181,320
2.314,1.028,96.658,0,0,0,241664,363678,100270282,0,0,3768,679
0,0.262,99.738,0,0,0,0,443292,122690410,0,0,4061,217
0,0.262,99.738,0,0,0,0,443610,122690408,0,0,4059,234
1.036,0.518,98.446,0,0,0,57344,443586,122691926,0,0,4096,247
0,0.524,99.476,0,0,0,0,443822,122688892,0,0,4056,207
0.262,0.262,99.476,0,0,0,0,443822,122691926,0,0,4050,214
0,0.524,99.476,0,0,0,0,442868,122690410,0,0,4059,225
0.521,0.260,99.219,0,0,0,0,441572,122691926,0,0,4063,224
0.261,0.522,99.217,0,0,0,0,443928,122690408,0,0,4049,211
0.262,0.262,99.476,0,0,0,12288,444246,122691926,0,0,4071,225
0.260,1.302,98.438,0,0,0,208896,366721,100350862,0,0,3494,621
0,0.525,99.475,0,0,0,0,443990,122690408,0,0,4097,247
0.261,0.261,99.478,0,0,0,0,444034,122690410,0,0,4056,217
0.261,0.522,99.217,0,0,0,0,442868,122690408,0,0,4057,214
0,0,100,0,0,0,0,442632,122688892,0,0,4058,223
0.519,0.519,98.701,0.260,0,0,61440,443928,122691926,0,0,4073,235
0.262,0.262,99.476,0,0,0,0,443822,122691926,0,0,4061,214
0,0.524,99.476,0,0,0,0,443978,122690410,0,0,4076,211
0.521,0.521,98.958,0,0,0,0,444246,122690408,0,0,4071,229
1.039,0.260,98.701,0,0,0,0,442656,122690410,0,0,4075,241
0.260,0.779,98.961,0,0,0,0,397251,109749203,0,0,3688,535
0.783,1.044,98.172,0,0,0,266240,409705,113241905,0,0,4110,343
0.521,0.521,98.958,0,0,0,0,446260,122688892,0,0,4065,226
0.261,0.261,99.478,0,0,0,0,447744,122691926,0,0,4052,220
0.262,0.262,99.476,0,0,0,0,446224,122690408,0,0,4051,210
0,0,100,0,0,0,0,447850,122688892,0,0,4048,209
0,0,100,0,0,0,45056,447320,122691926,0,0,4064,241
0.261,0.522,99.217,0,0,0,0,446342,122691926,0,0,4072,225
0.262,0.262,99.476,0,0,0,0,447744,122688892,0,0,4058,214
2.057,0.257,97.686,0,0,0,0,447638,122676756,0,0,4129,249
2.551,0.510,96.939,0,0,0,0,446260,122690410,0,0,4178,278
1.036,1.036,97.927,0,0,0,0,366361,100243158,0,0,3674,632
0.521,0.521,98.958,0,0,0,45056,443610,122690410,0,0,4071,236
0.521,0.521,98.958,0,0,0,0,443928,122690408,0,0,4063,230
0.781,0.260,98.958,0,0,0,0,444104,122690410,0,0,4088,232
0.522,0.261,99.217,0,0,0,0,443504,122690410,0,0,4078,233
0.521,0.521,98.958,0,0,0,0,444458,122691926,0,0,4081,217
0.261,0.261,99.478,0,0,0,0,443268,122688892,0,0,4074,214
0.781,0.260,98.698,0.260,0,0,12288,444246,122691926,0,0,4111,250
0.260,0.521,99.219,0,0,0,0,443186,122690408,0,0,4066,214
0.783,0.261,98.956,0,0,0,0,443882,122691926,0,0,4086,235
1.542,1.285,97.172,0,0,0,0,367362,100332555,0,0,3510,627
0.522,0.261,99.217,0,0,0,0,450500,122690408,0,0,4067,224
0.262,0.262,99.476,0,0,0,0,450182,122690410,0,0,4061,225
0,0.262,99.738,0,0,0,45056,447072,122691926,0,0,4065,219
0,0.262,99.738,0,0,0,0,449970,122688892,0,0,4049,209
0.261,0.522,99.217,0,0,0,0,450076,122691926,0,0,4077,225
0.262,0.262,99.476,0,0,0,0,450500,122690410,0,0,4053,222
0.522,0,99.478,0,0,0,0,447708,122691926,0,0,4059,224
0.521,0.521,98.958,0,0,0,0,449758,122690408,0,0,4061,221
0.263,0,99.737,0,0,0,12288,450394,122690410,0,0,4096,248
1.538,1.282,97.179,0,0,0,0,367820,100238606,0,0,3678,640
0.783,0,99.217,0,0,0,221184,448380,122691926,0,0,4130,254
0.522,0.261,99.217,0,0,0,0,448062,122691926,0,0,4057,218
0,0.524,99.476,0,0,0,0,449758,122690408,0,0,4067,223
0.522,0.261,99.217,0,0,0,0,447708,122690410,0,0,4050,221
0,0.524,99.476,0,0,0,49152,449440,122690410,0,0,4067,224
0.261,0.522,99.217,0,0,0,40960,447850,122691926,0,0,4069,211
0.262,0,99.738,0,0,0,0,448486,122690408,0,0,4057,220
0,0.262,99.738,0,0,0,0,449546,122690410,0,0,4054,221
0.260,0.779,98.701,0.260,0,0,0,449546,122693442,0,0,4066,231
2.806,0.765,96.429,0,0,0,0,368829,100270358,0,0,3674,648
0.522,0.261,99.217,0,0,0,290816,444998,122675240,0,0,4121,260
0,0.262,99.738,0,0,0,0,450818,122690410,0,0,4055,224
0.262,0.262,99.476,0,0,0,0,450158,122690408,0,0,4046,211
0,0.262,99.738,0,0,0,0,445942,122690410,0,0,4046,210
0.262,0.262,99.476,0,0,0,0,444564,122691926,0,0,4057,221
0.524,0,99.476,0,0,0,40960,446048,122691926,0,0,4069,237
3.291,0.253,96.456,0,0,0,0,444528,122688892,0,0,4213,274
2.314,0,97.686,0,0,0,0,445624,122690408,0,0,4162,253
2.057,0.257,97.686,0,0,0,0,445412,122690410,0,0,4169,267
2.545,0.509,96.947,0,0,0,0,399913,109797746,0,0,3813,575
1.828,1.305,96.867,0,0,0,0,410211,113314721,0,0,4057,340
0.531,0.265,99.204,0,0,0,45056,444988,122691926,0,0,4060,229
0.528,0.528,98.945,0,0,0,0,443398,122693442,0,0,4074,254
0.265,0,99.735,0,0,0,0,443586,122684342,0,0,4059,219
0.262,0.262,99.476,0,0,0,0,443080,122690408,0,0,4064,223
0.262,0,99.738,0,0,0,0,443398,122691926,0,0,4053,209
0,0.524,99.476,0,0,0,0,444010,122691926,0,0,4057,224
0.781,0.260,98.958,0,0,0,12288,443822,122690410,0,0,4070,240
0.262,0.262,99.476,0,0,0,0,443610,122690408,0,0,4063,229
2.051,0.256,97.692,0,0,0,0,442632,122688892,0,0,4169,250
0.771,2.057,97.172,0,0,0,0,363753,100246117,0,0,3695,635
0.262,0.262,99.476,0,0,0,0,446366,122688892,0,0,4058,221
0,0.262,99.738,0,0,0,0,446366,122691926,0,0,4052,215
0.261,0.261,99.217,0.261,0,0,45056,444210,122691926,0,0,4064,220
0,0.263,99.737,0,0,0,0,446260,122688892,0,0,4067,229
0.260,0.521,99.219,0,0,0,0,446260,122693444,0,0,4051,215
0,0.524,99.476,0,0,0,0,447508,122690408,0,0,4053,218
0,0.783,99.217,0,0,0,0,446048,122678274,0,0,4056,208
0.524,0,99.476,0,0,0,0,449016,122690408,0,0,4068,241
0.262,0.262,99.475,0,0,0,12288,450182,122691926,0,0,4065,230
0.260,1.558,98.182,0,0,0,0,367431,100232339,0,0,3498,615
0,0.524,99.476,0,0,0,4096,444776,122688892,0,0,4048,212
0.262,0.262,99.476,0,0,0,0,444352,122691926,0,0,4065,227
2.806,0.255,96.939,0,0,0,0,444528,122690410,0,0,4175,272
3.769,0.503,95.729,0,0,0,0,444564,122690408,0,0,4201,283
1.804,0.258,97.938,0,0,0,45056,444140,122691926,0,0,4158,253
2.558,0.256,97.187,0,0,0,49152,444104,122690410,0,0,4179,269
2.813,0,97.187,0,0,0,0,445306,122690408,0,0,4217,267
2.545,0.763,96.692,0,0,0,0,443928,122691926,0,0,4169,272
1.550,0.258,98.191,0,0,0,0,443822,122688892,0,0,4155,242
3.553,1.015,95.431,0,0,0,0,364724,100405372,0,0,3730,693
0.264,0.528,98.945,0.264,0,0,45056,443716,122694960,0,0,4079,238
1.055,0.264,98.681,0,0,0,266240,443928,122690520,0,0,4126,263
0.267,0,99.733,0,0,0,0,445070,122690410,0,0,4049,206
0.532,0,99.468,0,0,0,0,444670,122690408,0,0,4059,226
0.789,0.263,98.947,0,0,0,0,445306,122688892,0,0,4056,222
0,0.525,99.475,0,0,0,32768,443716,122688892,0,0,4062,228
0,0.522,99.478,0,0,0,0,443362,122693444,0,0,4059,211
0,0,100,0,0,0,0,443716,122690408,0,0,4060,230
0.260,0.521,99.219,0,0,0,0,448592,122690410,0,0,4060,217
0.775,1.550,97.674,0,0,0,0,369938,100845299,0,0,3699,619
1.036,0.518,98.446,0,0,0,0,440448,122693444,0,0,4077,237
0.522,0.261,98.956,0.261,0,0,45056,445518,122690410,0,0,4076,242
0.262,0.262,99.476,0,0,0,0,444776,122690408,0,0,4062,219
0.521,0.260,99.219,0,0,0,0,445176,122690410,0,0,4055,220
0,0.262,99.738,0,0,0,0,444352,122690408,0,0,4048,209
0,0.524,99.476,0,0,0,0,445094,122691926,0,0,4055,217
0.262,0,99.738,0,0,0,0,441466,122687376,0,0,4055,220
0.262,0.262,99.476,0,0,0,12288,444246,122693442,0,0,4073,243
0,0.263,99.737,0,0,0,0,445221,122690410,0,0,4064,228
1.289,0.515,98.196,0,0,0,0,397633,109193979,0,0,3684,550
1.044,0.522,98.433,0,0,0,0,413835,113783473,0,0,4063,319
0,0.524,99.476,0,0,0,4096,448592,122690410,0,0,4070,218
0.262,0,99.738,0,0,0,0,448804,122690408,0,0,4059,215
0.260,0.521,98.958,0.260,0,0,45056,444316,122690410,0,0,4078,237
0,0.524,99.476,0,0,0,0,449122,122690408,0,0,4056,217
2.806,0.255,96.939,0,0,0,0,448274,122690410,0,0,4157,264
2.558,0.256,97.187,0,0,0,0,446896,122691926,0,0,4167,256
3.291,0.506,96.203,0,0,0,0,449122,122691926,0,0,4206,295
2.296,0.510,97.194,0,0,0,0,448062,122690408,0,0,4179,273
2.558,0.512,96.931,0,0,0,12288,448168,122690410,0,0,4182,275
0.258,1.809,97.933,0,0,0,0,361326,100168641,0,0,3668,617
0.783,0.261,98.956,0,0,0,8192,446260,122676756,0,0,4086,280
0.262,0.262,99.476,0,0,0,0,445518,122688892,0,0,4056,223
0.262,0.262,99.476,0,0,0,0,444010,122690408,0,0,4054,221
0,0.262,99.738,0,0,0,0,444670,122691926,0,0,4048,208
2.051,0.256,97.436,0.256,0,0,45056,444458,122690410,0,0,4178,272
3.038,0.506,96.456,0,0,0,0,444010,122690408,0,0,4187,271
3.053,0.254,96.692,0,0,0,0,444670,122688892,0,0,4195,282
2.302,0.512,97.187,0,0,0,0,445306,122691926,0,0,4152,247
2.558,0.256,97.187,0,0,0,0,443998,122690410,0,0,4191,277
2.806,1.531,95.663,0,0,0,0,362744,100317310,0,0,3761,662
0,0,100,0,0,0,344064,443610,122690408,0,0,4113,251
0,0.265,99.735,0,0,0,0,443504,122690410,0,0,4052,214
0.522,0.261,99.217,0,0,0,0,444328,122690408,0,0,4067,227
0.522,0.261,99.217,0,0,0,0,443928,122690410,0,0,4052,215
0,0.524,99.476,0,0,0,0,444882,122690408,0,0,4053,210
2.051,0.513,97.436,0,0,0,0,444010,122691926,0,0,4169,251
3.038,0.506,96.203,0.253,0,0,36864,444988,122664620,0,0,4209,296
0.262,0.262,99.476,0,0,0,0,450394,122690410,0,0,4075,232
0.262,0.262,99.476,0,0,0,0,448380,122690408,0,0,4049,212
1.542,1.285,97.172,0,0,0,0,364355,100318930,0,0,3682,632
0.783,0,99.217,0,0,0,0,446366,122691926,0,0,4077,241
0.262,0.262,99.476,0,0,0,8192,445836,122691926,0,0,4067,234
2.308,0.256,97.436,0,0,0,53248,447396,122687376,0,0,4170,265
3.544,0.253,96.203,0,0,0,0,446054,122691926,0,0,4216,268
1.795,0.513,97.692,0,0,0,0,446578,122690408,0,0,4163,258
2.308,0.256,97.436,0,0,0,0,447532,122690410,0,0,4165,255
3.544,0.253,96.203,0,0,0,0,445270,122690408,0,0,4179,291
0.261,0.522,99.217,0,0,0,0,446472,122691926,0,0,4062,216
0.261,0.261,99.217,0.261,0,0,12288,447214,122691926,0,0,4076,243
1.031,1.546,97.423,0,0,0,0,367074,100287045,0,0,3631,610
0.522,0.261,99.217,0,0,0,0,445190,122691926,0,0,4057,233
0.262,0.262,99.476,0,0,0,0,446154,122690410,0,0,4051,215
0.262,0.262,99.476,0,0,0,0,446366,122690408,0,0,4061,225
0.521,0.521,98.958,0,0,0,0,447826,122691926,0,0,4105,254
0,0.262,99.738,0,0,0,45056,447002,122690410,0,0,4069,221
0.262,0,99.738,0,0,0,0,446472,122690408,0,0,4046,214
1.036,0.518,98.446,0,0,0,57344,446118,122691926,0,0,4114,268
3.053,0.254,96.692,0,0,0,0,447532,122688892,0,0,4187,287
2.558,0.256,97.187,0,0,0,0,450712,122688892,0,0,4163,272
3.283,0.505,96.212,0,0,0,0,406825,110442469,0,0,3788,576
0.781,1.042,98.177,0,0,0,36864,400895,112281673,0,0,4017,351
0.524,0,99.476,0,0,0,0,443716,122688892,0,0,4053,230
0.262,0.262,99.476,0,0,0,0,443186,122688892,0,0,4054,222
0.521,0.521,98.958,0,0,0,0,443904,122693444,0,0,4059,230
0.262,0,99.738,0,0,0,0,443610,122688892,0,0,4058,231
0.261,0.261,99.217,0.261,0,0,40960,443822,122691926,0,0,4062,232
0.261,0.522,99.217,0,0,0,0,440712,122690410,0,0,4067,234
0.262,0,99.738,0,0,0,0,443080,122688892,0,0,4046,218
0.262,0.262,99.476,0,0,0,0,442762,122690408,0,0,4068,228
0.262,0.262,99.476,0,0,0,0,443374,122691926,0,0,4058,227
0.773,1.804,97.423,0,0,0,0,361344,100352201,0,0,3661,617
0,0.262,99.738,0,0,0,339968,443928,122688892,0,0,4122,256
0.261,0.522,99.217,0,0,0,0,440748,122690408,0,0,4083,221
0,0.262,99.738,0,0,0,0,442632,122691926,0,0,4063,218
0,0.262,99.738,0,0,0,0,444140,122688892,0,0,4058,209
0.524,0,99.476,0,0,0,0,444776,122691926,0,0,4053,211
0.522,0.261,99.217,0,0,0,0,442844,122691926,0,0,4075,235
0,0.524,99.476,0,0,0,28672,443928,122690410,0,0,4089,251
0.781,0.260,98.958,0,0,0,0,444246,122690408,0,0,4076,226
0.262,0,99.738,0,0,0,0,445094,122691926,0,0,4054,213
0.775,1.550,97.674,0,0,0,0,361168,100302139,0,0,3676,645
0,0.524,99.476,0,0,0,0,444246,122691926,0,0,4056,222
0.262,0.262,99.476,0,0,0,253952,444140,122690410,0,0,4117,277
0,0.262,99.738,0,0,0,0,444634,122688892,0,0,4050,212
0.261,0.522,99.217,0,0,0,0,441914,122691926,0,0,4062,218
0,0.524,99.476,0,0,0,0,444882,122691926,0,0,4057,218
0.261,0.522,99.217,0,0,0,0,444116,122690408,0,0,4059,227
0,0,100,0,0,0,12288,442974,122690410,0,0,4060,232
0.261,0.522,99.217,0,0,0,0,444352,122690408,0,0,4071,222
0,0.262,99.738,0,0,0,0,445094,122693444,0,0,4053,222
0.779,1.039,98.182,0,0,0,0,363285,100287074,0,0,3648,614
0.521,0.521,98.958,0,0,0,0,445942,122690408,0,0,4053,216
0,0.524,99.476,0,0,0,0,446578,122690410,0,0,4075,231
0,0.262,99.475,0.262,0,0,45056,448062,122691926,0,0,4071,237
0.261,0.261,99.478,0,0,0,0,448250,122690410,0,0,4056,209
0,0.262,99.738,0,0,0,0,447108,122690408,0,0,4048,214
0,0.525,99.475,0,0,0,0,446896,122691926,0,0,4073,233
1.562,0.260,98.177,0,0,0,0,441384,122691926,0,0,4135,295
0.261,0.522,99.217,0,0,0,0,443822,122688892,0,0,4071,225
0.524,0.262,99.215,0,0,0,12288,442656,122691926,0,0,4084,240
1.034,1.034,97.933,0,0,0,0,364414,100173194,0,0,3660,640
0,0.524,99.476,0,0,0,0,445908,122684446,0,0,4059,236
0.262,0,99.738,0,0,0,0,445094,122691926,0,0,4057,215
0,0.525,99.475,0,0,0,0,446472,122691926,0,0,4063,216
0.521,0.260,99.219,0,0,0,0,446660,122688894,0,0,4066,230
0,0.783,98.956,0.261,0,0,45056,447744,122693442,0,0,4067,231
0.522,0.261,99.217,0,0,0,0,446578,122688892,0,0,4059,229
0.521,0.260,99.219,0,0,0,0,447084,122691926,0,0,4052,219
0.779,0.519,98.701,0,0,0,0,446578,122688892,0,0,4084,234
0,0.524,99.476,0,0,0,0,448486,122691926,0,0,4057,216
0.781,0.260,98.958,0,0,0,0,405307,110657885,0,0,3729,575
3.061,0.765,96.173,0,0,0,36864,405835,112277017,0,0,4165,379
2.296,0.510,97.194,0,0,0,8192,451772,122688892,0,0,4177,274
2.564,0.256,97.179,0,0,0,0,449440,122691926,0,0,4181,277
3.053,0,96.947,0,0,0,0,447590,122688892,0,0,4194,276
3.053,0.254,96.692,0,0,0,0,449758,122691926,0,0,4178,266
2.799,0.254,96.692,0.254,0,0,40960,451772,122690408,0,0,4187,298
2.564,0,97.436,0,0,0,0,449204,122691926,0,0,4176,262
3.061,0,96.939,0,0,0,8192,448486,122688892,0,0,4199,279
1.804,0.258,97.938,0,0,0,0,446366,122691926,0,0,4156,245
2.057,0,97.943,0,0,0,0,445730,122690410,0,0,4164,258
0.779,1.299,97.922,0,0,0,0,360472,100232463,0,0,3661,629
0.262,0.262,99.476,0,0,0,65536,448804,122688892,0,0,4060,230
0.522,0.261,99.217,0,0,0,270336,449546,122691926,0,0,4101,245
0.522,0.261,99.217,0,0,0,0,448662,122690410,0,0,4074,229
0,0,100,0,0,0,0,449758,122688892,0,0,4053,223
0.262,0,99.738,0,0,0,0,448910,122691926,0,0,4064,218
0,0.524,99.476,0,0,0,0,448274,122691926,0,0,4048,211
0.261,0.522,99.217,0,0,0,36864,449652,122688892,0,0,4079,239
0.524,0,99.476,0,0,0,0,450288,122691926,0,0,4053,227
0.261,0.522,99.217,0,0,0,0,449334,122690408,0,0,4049,212
2.302,1.023,96.675,0,0,0,0,363170,100223361,0,0,3564,664
1.795,0.513,97.692,0,0,0,0,444670,122691926,0,0,4178,256
3.053,0.254,96.692,0,0,0,225280,445412,122690410,0,0,4222,306
2.308,0.256,97.436,0,0,0,49152,444846,122691926,0,0,4180,265
2.558,0.256,97.187,0,0,0,0,445624,122690410,0,0,4201,263
