"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final2/ping-1572270041-macsec-chachapoly-e-1500-1500-dstat.csv",,,,"Date:","28 Oct 2019 21:48:20 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
0.643,0.090,99.207,0.060,0,6346.099,416855.436,0,0,0,0,3490.851,340.425
0.759,1.519,97.722,0,0,0,40960,1097280,1097120,0,0,14090,13784
0.756,1.763,97.481,0,0,0,0,1096160,1096160,0,0,14085,13760
1.015,0.761,98.223,0,0,0,0,1094400,1094560,0,0,14061,13739
0.759,1.266,97.722,0.253,0,0,0,1096640,1096480,0,0,14036,13750
0.758,1.515,97.727,0,0,0,1425408,1096480,1096750,0,0,14357,13878
0.509,1.272,98.219,0,0,0,32768,1097329,1097202,0,0,14056,13778
0.758,1.515,97.727,0,0,0,0,1096800,1096800,0,0,14071,13765
1.511,1.259,97.229,0,0,0,0,1712384,1712659,0,0,14077,13702
0.761,1.015,98.223,0,0,0,0,1967328,1967328,0,0,14004,13724
1.263,1.263,97.475,0,0,0,8192,1967904,1967616,0,0,14015,13730
0.754,1.759,97.236,0.251,0,0,36864,1966176,1966176,0,0,14002,13724
1.010,1.515,97.475,0,0,0,0,1962720,1963008,0,0,14008,13684
0.254,1.272,98.473,0,0,0,0,1967328,1967328,0,0,13980,13702
0.505,1.768,97.727,0,0,0,0,1967616,1967616,0,0,14000,13716
1.508,1.759,96.734,0,0,0,266240,2605600,2605856,0,0,14013,13681
1.247,2.494,96.259,0,0,0,0,3679072,3679072,0,0,13867,13579
0.756,2.015,97.229,0,0,0,0,3680704,3680704,0,0,13878,13586
1.008,1.763,97.229,0,0,0,0,3678528,3678528,0,0,13873,13579
0.758,1.768,97.475,0,0,0,0,3676896,3676352,0,0,13855,13570
1.485,2.723,95.545,0.248,0,0,12288,3673632,3674176,0,0,13869,13578
1.961,3.431,94.608,0,0,0,0,3676896,3676462,0,0,13892,13577
2.200,3.423,94.377,0,0,0,0,3677023,3677440,0,0,13888,13591
1.750,2,96.250,0,0,0,24576,6924416,6924928,0,0,13655,13323
0.508,1.777,97.716,0,0,0,0,7019232,7018323,0,0,13624,13343
1.013,1.266,97.722,0,0,0,65536,7025568,7025568,0,0,13651,13369
0.508,1.777,97.716,0,0,0,0,7027680,7027680,0,0,13655,13360
1.015,1.015,97.970,0,0,0,0,7028736,7028736,0,0,13645,13365
0.509,1.527,97.964,0,0,0,40960,7028736,7029792,0,0,13646,13371
0.509,1.527,97.964,0,0,0,0,7029792,7028736,0,0,13634,13362
0.759,1.772,97.215,0.253,0,4096,12886016,7827672,7827672,0,0,13313,12970
1.266,1.519,97.215,0,0,0,0,9318024,9318024,0,0,13346,13079
1.005,2.261,96.734,0,0,0,0,9342368,9342368,0,0,13386,13103
0.509,1.527,97.964,0,0,0,61440,9340936,9342368,0,0,13375,13115
1.013,1.772,97.215,0,0,0,0,9339504,9339504,0,0,13373,13102
1.013,1.519,97.468,0,0,0,0,9326616,9325184,0,0,13379,13097
1.008,2.015,96.977,0,0,0,0,9309432,9309432,0,0,13346,13051
1.005,2.261,96.734,0,0,0,0,9329480,9329480,0,0,13378,13084
1.015,1.777,97.208,0,0,0,12288,9598254,9599772,0,0,13297,12951
1.259,1.763,96.977,0,0,0,0,9781992,9781992,0,0,13216,12939
0.509,1.527,97.964,0,0,0,0,9791100,9791100,0,0,13236,12955
0.759,1.772,97.468,0,0,0,0,9804844,9804844,0,0,13242,12970
1.020,0.765,98.214,0,0,0,0,9797172,9797172,0,0,13267,12979
0.508,1.777,97.462,0.254,0,0,24576,9800208,9800208,0,0,13251,12987
0.765,1.020,98.214,0,0,0,0,9791100,9789582,0,0,13218,12941
0.255,1.531,98.214,0,0,0,0,9760822,9760822,0,0,13238,12944
