"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final2/ping-1572270041-macsec-chachapoly-we-1500-1500-dstat.csv",,,,"Date:","28 Oct 2019 21:30:26 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
0.642,0.089,99.209,0.060,0,6369.634,418273.640,0,0,0,0,3487.481,338.636
0.508,1.015,98.477,0,0,0,0,1111200,1111200,0,0,14260,13947
0.761,1.015,98.223,0,0,0,0,1110720,1110720,0,0,14236,13928
0.761,0.761,98.477,0,0,0,0,1110400,1110400,0,0,14241,13933
0.759,1.266,97.975,0,0,0,40960,1110720,1110720,0,0,14252,13941
0.252,2.015,97.733,0,0,0,61440,1109362,1109472,0,0,14209,13932
0.509,1.018,98.473,0,0,0,0,1110367,1110240,0,0,14217,13932
0.761,0.761,98.477,0,0,0,0,1109760,1109760,0,0,14236,13936
0.254,1.272,98.473,0,0,0,0,1813907,1814035,0,0,14213,13851
0.758,1.515,97.727,0,0,0,0,1988064,1988064,0,0,14176,13867
1.013,1.013,97.975,0,0,0,24576,1984320,1984032,0,0,14146,13855
0.758,1.515,97.727,0,0,0,0,1987200,1987488,0,0,14176,13857
0.505,1.768,97.727,0,0,0,0,1988064,1988064,0,0,14144,13851
0.504,1.763,97.733,0,0,0,0,1988352,1988352,0,0,14131,13842
0.506,1.519,97.975,0,0,0,1589248,1987488,1987488,0,0,14430,13959
0.761,1.269,97.970,0,0,0,28672,2943936,2943648,0,0,14154,13798
1.259,1.259,97.481,0,0,0,0,3722592,3723136,0,0,14038,13759
0.761,1.015,98.223,0,0,0,0,3719328,3719328,0,0,14037,13735
0.254,1.523,98.223,0,0,0,0,3723680,3723136,0,0,14020,13732
1.263,1.263,97.475,0,0,0,65536,3724224,3724224,0,0,14083,13756
1.013,1.013,97.975,0,0,0,12288,3714976,3714976,0,0,14002,13726
1.010,1.263,97.727,0,0,0,0,3723136,3723680,0,0,14056,13761
1.266,1.266,97.468,0,0,0,0,4532351,4532736,0,0,14038,13688
1.013,1.013,97.975,0,0,0,0,7163904,7162958,0,0,13921,13638
0,1.279,98.721,0,0,0,12288,7166163,7167219,0,0,13904,13642
0.506,1.772,97.722,0,0,0,40960,7167072,7166016,0,0,13906,13640
0.763,1.018,98.219,0,0,0,0,7163904,7164960,0,0,13900,13619
0.255,1.276,98.469,0,0,0,0,7164960,7163904,0,0,13901,13622
0.503,2.261,96.985,0.251,0,0,0,7163904,7163904,0,0,13885,13613
1.511,1.259,97.229,0,0,0,4096,7163904,7164960,0,0,13899,13615
1.013,1.519,97.468,0,0,0,32768,9141408,9141784,0,0,13689,13351
0.509,1.272,98.219,0,0,0,0,9494160,9492728,0,0,13592,13307
1.263,1.263,97.475,0,0,0,0,9479840,9479840,0,0,13581,13308
1.259,1.763,96.977,0,0,0,0,9465520,9466952,0,0,13536,13259
1.013,1.013,97.215,0.759,0,0,14516224,9290816,9290816,0,0,13312,13026
0.257,0.771,98.972,0,0,0,28672,9495592,9494160,0,0,13592,13330
0.254,1.527,98.219,0,0,0,0,9492728,9492728,0,0,13575,13298
1.013,1.266,97.722,0,0,0,0,9548070,9548070,0,0,13562,13218
0.759,1.519,97.722,0,0,0,0,9958080,9959598,0,0,13434,13169
1.015,1.269,97.716,0,0,0,0,9945936,9944418,0,0,13447,13174
0.253,2.273,97.475,0,0,0,45056,9952008,9952008,0,0,13443,13170
0.763,1.018,98.219,0,0,0,0,9962634,9964152,0,0,13474,13193
1.515,1.010,97.475,0,0,0,0,9965670,9965670,0,0,13445,13177
0.763,1.018,98.219,0,0,0,0,9976296,9974778,0,0,13466,13190
0.759,1.519,97.722,0,0,0,0,9971824,9971824,0,0,13446,13171
