"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final2/ping-1572270041-no-macsec-2928-2928-dstat.csv",,,,"Date:","28 Oct 2019 15:16:30 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
0.227,0.062,99.647,0.064,0,6897.779,450322.574,0,0,0,0,1375.811,286.883
1.508,0.503,97.990,0,0,0,0,913880,913880,0,0,15795,14822
1.759,0.503,97.739,0,0,0,24576,913384,913508,0,0,15772,14789
1.508,0.754,97.739,0,0,0,0,913384,913260,0,0,15771,14799
1.256,0.754,97.990,0,0,0,0,913136,913260,0,0,15767,14798
1.263,0.253,98.232,0.253,0,0,49152,913384,913384,0,0,15779,14820
1.263,0.505,98.232,0,0,0,0,913820,913820,0,0,15773,14789
1.508,0.754,97.739,0,0,0,0,1121576,1121452,0,0,15767,14754
1.504,1.253,97.243,0,0,0,0,1820952,1820952,0,0,15490,14515
1.995,1.496,96.509,0,0,0,0,1813644,1813896,0,0,15434,14455
1.508,1.005,97.487,0,0,0,24576,1815912,1815660,0,0,15446,14462
2.506,0.251,97.243,0,0,0,0,1814904,1815156,0,0,15440,14461
2.250,0.750,97,0,0,0,4096,1818936,1818684,0,0,15470,14496
1.759,0.754,97.487,0,0,0,0,1837080,1837332,0,0,15624,14651
1.259,1.008,97.733,0,0,0,0,2422836,2423092,0,0,15694,14674
0.505,1.263,98.232,0,0,0,24576,3713480,3713480,0,0,15661,14687
1.008,1.008,97.985,0,0,0,0,3713480,3713480,0,0,15658,14691
2.233,1.489,96.278,0,0,0,65536,3714496,3714496,0,0,15675,14691
1.259,0.756,97.985,0,0,0,0,3713480,3713480,0,0,15657,14677
1.759,0.503,97.739,0,0,0,0,3712464,3711956,0,0,15654,14679
0.763,0.509,98.728,0,0,0,12288,3712972,3713480,0,0,15663,14685
1.990,1.493,96.517,0,0,0,0,5424828,5424320,0,0,15632,14630
1.256,1.256,97.487,0,0,0,684032,7411320,7411320,0,0,15707,14637
1.256,1.256,97.487,0,0,0,0,7409344,7409344,0,0,15565,14583
1.256,1.005,97.739,0,0,0,0,7416420,7416420,0,0,15576,14600
1.511,0.504,97.733,0.252,0,0,40960,7414380,7415400,0,0,15582,14623
1.263,0.758,97.980,0,0,0,0,7415400,7415400,0,0,15575,14585
1.508,1.005,97.487,0,0,0,4096,7416420,7415400,0,0,15579,14593
2.963,1.481,95.556,0,0,0,0,8936840,8938236,0,0,15547,14558
3.440,1.474,95.086,0,0,0,0,9995360,9993964,0,0,15361,14392
2.005,1.003,96.992,0,0,0,32768,9933936,9933936,0,0,15269,14295
1.519,0.506,97.975,0,0,0,0,9919976,9919976,0,0,15251,14315
2.985,0.995,95.274,0.746,0,0,15470592,9911600,9912996,0,0,15254,14274
2.736,0.995,96.269,0,0,0,0,9915788,9915788,0,0,15241,14262
2.250,0.750,97,0,0,0,0,9921372,9919976,0,0,15247,14260
1.759,1.256,96.985,0,0,0,53248,10194388,10194388,0,0,15245,14246
1.759,1.256,96.985,0,0,0,0,10510344,10510344,0,0,15220,14242
1.515,0.505,97.980,0,0,0,0,10654098,10654098,0,0,15418,14431
1.519,0.506,97.975,0,0,0,0,10714860,10716342,0,0,15500,14511
1.263,0.758,97.980,0,0,0,0,10713378,10713378,0,0,15497,14501
1.504,1.003,97.243,0.251,0,0,12288,10708932,10707450,0,0,15498,14526
1.508,1.256,97.236,0,0,0,0,10701522,10703004,0,0,15486,14509
