"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final2/ping-1572270041-macsec-aesgcm-e-frag-1500-dstat.csv",,,,"Date:","28 Oct 2019 17:56:15 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
0.362,0.073,99.503,0.062,0,6665.123,435966.871,0,0,0,0,2366.355,309.523
0.508,1.015,98.477,0,0,0,40960,1132480,1132480,0,0,14535,14234
1.253,1.253,97.494,0,0,0,0,1134080,1133920,0,0,14610,14229
0.758,1.263,97.980,0,0,0,0,1133600,1133600,0,0,14524,14230
0.506,1.013,98.481,0,0,0,0,1133440,1133600,0,0,14477,14202
1.008,1.259,97.733,0,0,0,0,1133280,1133390,0,0,14586,14223
1.013,0.759,98.228,0,0,0,12288,1133809,1133522,0,0,14547,14233
0.758,1.010,98.232,0,0,0,0,1135040,1135040,0,0,14571,14257
1.253,1.754,96.992,0,0,0,0,1986707,1986848,0,0,14511,14130
0.254,0.763,98.982,0,0,0,0,2035296,2035008,0,0,14465,14189
0.509,0.763,98.728,0,0,0,0,2035008,2035296,0,0,14471,14179
0.759,1.013,98.228,0,0,0,24576,2035296,2035008,0,0,14500,14208
0.506,1.266,98.228,0,0,0,0,2034720,2035008,0,0,14510,14172
0.505,1.515,97.980,0,0,0,0,2035296,2035008,0,0,14449,14180
0.253,1.515,98.232,0,0,0,0,2034720,2034720,0,0,14444,14161
1.005,1.759,97.236,0,0,0,8192,3580032,3580032,0,0,14434,14089
0.500,2.500,97,0,0,0,36864,3816704,3817248,0,0,14376,14090
0.995,2.488,96.269,0.249,0,0,0,3816704,3816704,0,0,14373,14079
0.503,2.010,97.487,0,0,0,0,3818336,3818336,0,0,14376,14073
1.003,1.754,97.243,0,0,0,0,3813984,3813440,0,0,14357,14076
0.752,2.005,97.243,0,0,0,1638400,3816160,3816270,0,0,14668,14193
0.758,1.515,97.727,0,0,0,45056,3814528,3815072,0,0,14368,14080
1.504,1.504,96.992,0,0,0,0,6382015,6381344,0,0,14309,13936
0.763,0.763,98.473,0,0,0,0,7307520,7307520,0,0,14198,13904
1.263,1.010,97.727,0,0,0,0,7311891,7312800,0,0,14206,13916
0.765,0.510,98.724,0,0,0,8192,7314912,7313856,0,0,14203,13911
0.510,0.765,98.724,0,0,0,36864,7311826,7311826,0,0,14178,13897
1.010,1.263,97.727,0,0,0,0,7294848,7294848,0,0,14155,13865
0.510,0.510,98.980,0,0,0,0,7309632,7310688,0,0,14190,13891
1.263,1.263,97.475,0,0,0,0,8468728,8467672,0,0,14027,13705
1.010,1.263,97.727,0,0,0,4096,9633064,9634496,0,0,13772,13503
1.508,1.256,97.236,0,0,0,32768,9623040,9621608,0,0,13815,13539
0.505,1.768,97.727,0,0,0,0,9668864,9668864,0,0,13818,13541
0.759,1.266,97.975,0,0,0,0,9635928,9635928,0,0,13789,13510
1.256,1.508,97.236,0,0,0,0,9627336,9627336,0,0,13751,13489
1.010,1.515,97.222,0.253,0,0,10485760,9650248,9651680,0,0,13827,13547
0.756,1.763,97.229,0.252,0,0,4853760,9619158,9619244,0,0,13841,13498
0.508,1.523,97.970,0,0,0,0,9968706,9967188,0,0,13473,13181
0.509,1.018,98.473,0,0,0,0,9953526,9955044,0,0,13430,13154
1,2.250,96.750,0,0,0,0,9766812,9765294,0,0,13204,12923
0.763,0.763,98.473,0,0,0,0,9914058,9914058,0,0,13378,13104
0.759,1.266,97.722,0.253,0,0,20480,9992994,9994512,0,0,13504,13227
1.263,1.263,97.475,0,0,0,0,9953526,9953526,0,0,13448,13170
0.758,1.515,97.727,0,0,0,0,9967188,9967188,0,0,13477,13197
