"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final2/ping-1572270041-macsec-aegis128l-we-1500-1500-dstat.csv",,,,"Date:","28 Oct 2019 22:24:09 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
0.645,0.092,99.203,0.059,0,6299.582,414051.190,0,0,0,0,3497.703,343.937
0.758,1.010,98.232,0,0,0,0,1140800,1140800,0,0,14656,14320
0.254,1.015,98.477,0.254,0,0,0,1140480,1140320,0,0,14619,14305
0.752,1.754,97.494,0,0,0,0,1140480,1140480,0,0,14612,14305
0.253,1.266,98.481,0,0,0,0,1140800,1140800,0,0,14609,14301
0.253,1.515,98.232,0,0,0,40960,1140640,1140800,0,0,14618,14320
0.253,1.515,98.232,0,0,0,0,1141329,1141202,0,0,14647,14319
0.504,1.763,97.733,0,0,0,0,1136768,1136718,0,0,14651,14277
1.013,0.759,98.228,0,0,0,114688,2042355,2042208,0,0,14603,14255
0.253,1.266,98.481,0,0,0,0,2045952,2046240,0,0,14541,14251
1.013,0.759,98.228,0,0,0,24576,2046816,2046816,0,0,14563,14275
0.756,1.259,97.985,0,0,0,0,2046816,2046816,0,0,14582,14259
0.254,1.269,98.477,0,0,0,0,2046816,2046816,0,0,14538,14251
0.253,1.266,98.481,0,0,0,4096,2046816,2046816,0,0,14569,14265
0.758,1.263,97.980,0,0,0,0,2047104,2047104,0,0,14530,14252
0,1.272,98.473,0.254,0,0,1413120,3747776,3748032,0,0,14760,14239
0.765,0.510,98.724,0,0,0,0,3839008,3838464,0,0,14436,14157
0.508,1.015,98.477,0,0,0,0,3839552,3839552,0,0,14461,14172
0.256,0.512,99.233,0,0,0,0,3839552,3840096,0,0,14443,14156
0.255,0.765,98.980,0,0,0,0,3840096,3839552,0,0,14450,14167
1.005,1.508,97.487,0,0,0,12288,3839008,3839008,0,0,14438,14162
0.509,1.018,98.473,0,0,0,0,3838464,3839008,0,0,14466,14163
1.259,1.259,97.481,0,0,0,24576,6910687,6910016,0,0,14482,14100
1.256,1.256,97.487,0,0,0,225280,7424736,7424736,0,0,14532,14159
0.765,0.510,98.724,0,0,0,0,7425939,7426848,0,0,14431,14113
0.754,1.759,97.487,0,0,0,0,7423680,7422734,0,0,14464,14123
0.254,1.269,98.477,0,0,0,0,7414176,7415232,0,0,14405,14085
0.758,1.263,97.727,0.253,0,0,65536,7421568,7420512,0,0,14479,14131
0.761,0.761,98.477,0,0,0,4096,7424736,7425792,0,0,14478,14107
2.015,0.504,97.481,0,0,0,0,9157376,9157752,0,0,14201,13834
0.510,0.765,98.724,0,0,0,0,9855106,9853674,0,0,14105,13802
1.003,1.754,97.243,0,0,0,0,9855024,9856456,0,0,14128,13825
0.506,1.519,97.975,0,0,0,32768,9845000,9843568,0,0,14096,13802
0.758,1.515,97.475,0.253,0,0,14438400,9860752,9862184,0,0,14182,13838
0.761,0.761,98.477,0,0,0,0,9847864,9847864,0,0,14089,13796
0.758,1.263,97.980,0,0,0,0,9850728,9849296,0,0,14090,13806
1.013,1.013,97.975,0,0,0,0,10002828,10004346,0,0,14053,13698
0.759,1.013,98.228,0,0,0,40960,10308738,10308738,0,0,13918,13638
0.765,0.510,98.724,0,0,0,0,10361868,10360350,0,0,13979,13698
1.256,1.256,97.487,0,0,0,0,10329990,10329990,0,0,13949,13659
0.254,1.269,98.477,0,0,0,0,10334544,10336062,0,0,13932,13650
0.506,1.266,98.228,0,0,0,0,10292040,10290522,0,0,13891,13607
0.758,1.263,97.980,0,0,0,12288,10322400,10323918,0,0,13941,13651
