"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final2/ping-1572270041-macsec-chachapoly-e-frag-1500-dstat.csv",,,,"Date:","28 Oct 2019 18:14:08 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
0.390,0.075,99.474,0.062,0,6639.408,434420.320,0,0,0,0,2426.630,311.972
0.763,1.018,98.219,0,0,0,40960,1093440,1093440,0,0,14056,13742
0.761,1.015,98.223,0,0,0,0,1096640,1096800,0,0,14029,13742
0.506,1.519,97.975,0,0,0,0,1096160,1096160,0,0,14055,13769
1.256,1.508,97.236,0,0,0,0,1095200,1095310,0,0,14033,13747
1.010,1.263,97.727,0,0,0,0,1096640,1096480,0,0,14080,13754
0.759,1.519,97.722,0,0,0,12288,1097809,1097842,0,0,14062,13772
0.509,1.018,98.473,0,0,0,0,1098067,1097760,0,0,14116,13788
1.013,1.266,97.722,0,0,0,0,1709824,1709971,0,0,14061,13688
1.259,1.511,97.229,0,0,0,57344,1960128,1960128,0,0,13962,13682
0.505,1.768,97.727,0,0,0,0,1963584,1963584,0,0,13973,13690
0.754,2.010,96.985,0.251,0,0,24576,1960416,1960416,0,0,13958,13687
0.765,0.765,98.469,0,0,0,0,1960128,1960128,0,0,13927,13648
0.761,1.015,98.223,0,0,0,0,1960704,1960992,0,0,13940,13675
1.010,1.515,97.475,0,0,0,32768,1962432,1962144,0,0,13953,13679
1.980,2.475,95.545,0,0,0,0,2583936,2584480,0,0,13994,13641
1.474,3.686,94.840,0,0,0,40960,3676896,3676896,0,0,13859,13579
2.885,4.327,92.788,0,0,0,0,3675264,3675264,0,0,13886,13588
2.670,3.641,93.689,0,0,0,0,3676352,3675808,0,0,13885,13587
3.390,3.148,92.978,0.484,0,0,9412608,3639904,3640448,0,0,14060,13594
1.951,3.902,94.146,0,0,0,0,3675808,3675918,0,0,13883,13571
1.728,2.716,95.309,0.247,0,0,57344,3677440,3677440,0,0,13915,13594
4.265,4.265,91.469,0,0,0,0,3674847,3674176,0,0,13941,13585
1.269,1.015,97.716,0,0,0,0,6834163,6834016,0,0,13730,13349
1.018,1.018,97.964,0,0,0,0,7022400,7022547,0,0,13661,13360
1.508,1.759,96.734,0,0,0,0,7022400,7023456,0,0,13647,13353
0,1.786,98.214,0,0,0,225280,7024594,7023538,0,0,13722,13414
1.013,1.266,97.722,0,0,0,0,7026624,7026624,0,0,13662,13373
0.505,2.273,97.222,0,0,0,0,7009728,7010784,0,0,13640,13336
0.508,1.523,97.716,0.254,0,0,0,7024512,7024512,0,0,13632,13345
1.259,1.763,96.977,0,0,0,24576,7941280,7941656,0,0,13565,13207
1.015,1.523,97.462,0,0,0,0,9329480,9328048,0,0,13399,13108
1.266,1.266,97.468,0,0,0,0,9308000,9308000,0,0,13337,13047
1.015,1.269,97.716,0,0,0,0,9318024,9319456,0,0,13354,13068
1.013,1.772,97.215,0,0,0,0,9305136,9305136,0,0,13323,13037
1.250,2.500,96.250,0,0,0,24576,9325184,9325184,0,0,13402,13130
1.515,1.515,96.970,0,0,0,0,9305136,9303704,0,0,13328,13060
1.003,2.506,96.491,0,0,0,0,9319456,9319456,0,0,13342,13071
1.772,1.013,97.215,0,0,0,0,9585870,9585870,0,0,13287,12946
0.509,1.527,97.964,0,0,0,0,9809316,9809316,0,0,13273,13001
1.015,1.269,97.716,0,0,0,24576,9804762,9806280,0,0,13256,12976
0.765,1.276,97.959,0,0,0,0,9801726,9801726,0,0,13243,12973
0.505,2.273,97.222,0,0,0,0,9788064,9788064,0,0,13211,12930
0.759,1.772,97.468,0,0,0,0,9772884,9771366,0,0,13229,12943
0.763,1.527,97.710,0,0,0,0,9771366,9772884,0,0,13199,12922
1.010,1.768,97.222,0,0,0,12288,9788146,9788146,0,0,13247,12951
