"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final2/ping-1572270041-macsec-aesgcm-we-1500-dstat.csv",,,,"Date:","28 Oct 2019 17:38:19 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
0.360,0.072,99.505,0.062,0,6691.109,437525.671,0,0,0,0,2358.434,307.523
0.759,0.759,98.481,0,0,0,0,1134240,1134240,0,0,14532,14236
0.254,1.269,98.477,0,0,0,0,1137440,1137280,0,0,14522,14252
1.013,0.506,98.481,0,0,0,1376256,1137760,1137760,0,0,14822,14392
0.505,1.263,98.232,0,0,0,0,1138240,1138240,0,0,14557,14268
0.761,0.761,98.477,0,0,0,61440,1138482,1138592,0,0,14566,14289
0,1.269,98.731,0,0,0,0,1137727,1137760,0,0,14567,14276
1.013,0.759,98.228,0,0,0,0,1138240,1138227,0,0,14574,14288
0.761,0.761,98.477,0,0,0,0,2017427,2017280,0,0,14589,14207
0.758,1.010,98.232,0,0,0,0,2042496,2042496,0,0,14566,14237
0.254,1.018,98.728,0,0,0,24576,2042496,2042784,0,0,14512,14238
0.758,1.010,98.232,0,0,0,0,2042208,2042208,0,0,14592,14244
1.508,0.754,97.487,0.251,0,0,0,2042496,2042496,0,0,14578,14239
0.759,0.759,98.481,0,0,0,0,2041920,2041632,0,0,14534,14220
0.759,1.013,98.228,0,0,0,0,2042496,2042784,0,0,14527,14222
1.985,1.985,96.030,0,0,0,24576,3663808,3663520,0,0,14451,14098
6.190,1.429,92.381,0,0,0,0,3809088,3809632,0,0,14422,14134
4.988,2.850,92.162,0,0,0,0,3803648,3803648,0,0,14416,14093
4.087,2.885,93.029,0,0,0,0,3802016,3802016,0,0,14385,14092
3.641,2.427,93.932,0,0,0,0,3800928,3800928,0,0,14364,14077
6.729,3.248,90.023,0,0,0,12288,3809088,3809088,0,0,14470,14173
6.132,2.594,91.274,0,0,0,0,3806912,3806912,0,0,14437,14119
0.758,1.515,97.727,0,0,0,0,6491423,6490752,0,0,14281,13926
0.255,0.765,98.980,0,0,0,16384,7320192,7320449,0,0,14228,13934
1.010,1.263,97.727,0,0,0,0,7324563,7324416,0,0,14185,13919
0.255,0.765,98.724,0.255,0,0,49152,7323360,7324416,0,0,14195,13924
0.254,1.272,98.473,0,0,0,0,7324416,7323360,0,0,14222,13928
0.509,0.763,98.728,0,0,0,0,7321248,7322304,0,0,14210,13934
0.509,1.018,98.473,0,0,0,0,7323442,7322386,0,0,14197,13919
0.505,1.768,97.727,0,0,0,0,8557560,8558992,0,0,14005,13665
0.761,1.269,97.970,0,0,0,24576,9647384,9645952,0,0,13786,13523
0.759,1.266,97.975,0,0,0,0,9643088,9643088,0,0,13820,13543
1.008,1.511,97.481,0,0,0,0,9638792,9638792,0,0,13782,13502
0.253,1.772,97.975,0,0,0,0,9644520,9645952,0,0,13786,13509
0.253,1.772,97.468,0.506,0,0,14520320,9429720,9429720,0,0,13512,13226
1.010,1.263,97.475,0.253,0,0,28672,9635928,9635928,0,0,13791,13519
1.013,1.266,97.722,0,0,0,339968,9596796,9595364,0,0,13858,13531
0.504,2.015,97.481,0,0,0,0,9901914,9901914,0,0,13408,13108
1.519,0.759,97.722,0,0,0,0,9926202,9927720,0,0,13406,13135
1.256,1.256,97.236,0.251,0,0,229376,9948972,9948972,0,0,13512,13184
0.761,1.015,98.223,0,0,0,0,9945936,9945936,0,0,13408,13135
0.255,1.020,98.724,0,0,0,36864,9918612,9918612,0,0,13398,13134
0.759,1.519,97.722,0,0,0,0,9950490,9950490,0,0,13446,13165
1.010,1.263,97.727,0,0,0,0,9898878,9898878,0,0,13386,13106
