"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final2/ping-1572270041-orig-jumbo-2928-9000-dstat.csv",,,,"Date:","28 Oct 2019 16:45:17 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
0.307,0.068,99.562,0.063,0,6769.146,442216.735,0,0,0,0,1932.284,300.329
3.250,2.500,94.250,0,0,0,126976,2138136,2138136,0,0,28476,27548
3.266,2.010,94.724,0,0,0,0,2137512,2137512,0,0,28456,27554
4.229,1.990,93.781,0,0,0,0,2145936,2145936,0,0,28552,27629
3.731,2.985,93.284,0,0,0,0,3042884,3043118,0,0,30269,29299
4.703,2.970,92.327,0,0,0,0,4592564,4592564,0,0,33383,32463
3.008,3.258,93.484,0.251,0,0,28672,4585381,4585381,0,0,33340,32414
3.250,3.500,93.250,0,0,0,0,5597203,5596776,0,0,32922,31945
4.988,2.244,92.768,0,0,0,0,8456400,8457083,0,0,32372,31454
5.637,2.941,91.422,0,0,0,0,8432100,8432100,0,0,32273,31364
4.455,3.465,92.079,0,0,0,0,8767788,8768300,0,0,31912,30961
3.970,3.226,92.804,0,0,0,28672,14640684,14640684,0,0,28887,27951
3.250,3.250,93.500,0,0,0,1421312,14772184,14771132,0,0,29377,28249
3.008,3.258,93.734,0,0,0,0,14741676,14742728,0,0,29061,28121
3.731,3.234,93.035,0,0,0,0,16274316,16274692,0,0,27681,26713
3.759,2.005,94.236,0,0,0,0,18052776,18052776,0,0,26323,25376
4.010,2.005,93.985,0,0,0,45056,18158448,18158448,0,0,26471,25528
3.759,2.005,94.236,0,0,0,0,18145596,18144168,0,0,26448,25514
2.551,1.786,95.663,0,0,0,0,18187504,18189124,0,0,25814,24840
2.314,1.028,96.658,0,0,0,0,18614630,18614630,0,0,25632,24672
1.804,1.031,97.165,0,0,0,0,18513192,18513192,0,0,25488,24514
2.828,0.771,96.401,0,0,0,28672,18626742,18626742,0,0,25645,24705
