"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output final4/iperf3-1573135332-100-macsec-morus640-e-1500-dstat.csv",,,,"Date:","07 Nov 2019 15:03:06 CET"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.518,0.160,98.309,0.013,0,11600.363,110062.657,0,0,0,0,7665.838,546.859
0.528,1.055,98.417,0,0,0,0,1990099,114467195,0,0,4124,296
0,0.265,99.735,0,0,0,0,2118516,122454024,0,0,4044,208
0.264,0.264,99.472,0,0,0,118784,2118516,122454024,0,0,4057,226
0,0.265,99.735,0,0,0,0,2118516,122454024,0,0,4068,230
0.265,0,99.735,0,0,0,0,2121528,122454024,0,0,4047,212
0.789,0.263,98.947,0,0,0,0,2118516,122454134,0,0,4056,235
0,0.265,99.735,0,0,0,0,2118516,122454024,0,0,4054,213
0,0.529,99.471,0,0,0,0,2118516,122455542,0,0,4071,267
0.265,0,99.735,0,0,0,12288,2118516,122452506,0,0,4052,219
0,0.529,99.471,0,0,0,0,2118622,122455542,0,0,4052,213
0.261,1.567,98.172,0,0,0,0,540740,100885347,0,0,3669,960
0.262,0.524,99.215,0,0,0,0,499195,122454024,0,0,4070,229
0,0,100,0,0,0,0,488448,122452653,0,0,4065,217
0.783,0.261,98.956,0,0,0,0,495868,122455542,0,0,4077,250
0.263,0,99.737,0,0,0,45056,495620,122455542,0,0,4068,229
0.783,0.261,98.695,0.261,0,0,4472832,493218,122454024,0,0,4151,265
0.262,0.524,99.215,0,0,0,0,498306,122452506,0,0,4055,211
0,0,100,0,0,0,0,496398,122454024,0,0,4056,209
0,0.525,99.475,0,0,0,0,497776,122454024,0,0,4056,208
0,0.263,99.737,0,0,0,0,497034,122455542,0,0,4068,223
1.042,1.302,97.656,0,0,0,53248,401508,100598961,0,0,3481,973
0,0.267,99.733,0,0,0,0,494278,122452506,0,0,4047,208
0,0.263,99.737,0,0,0,0,491310,122455542,0,0,4054,217
0.262,0.262,99.475,0,0,0,0,492052,122455542,0,0,4078,235
2.314,0,97.686,0,0,0,0,488000,122454024,0,0,4176,249
2.314,0.257,97.429,0,0,0,45056,490462,122450988,0,0,4237,270
2.314,0.257,97.429,0,0,0,0,492052,122452506,0,0,4193,260
2.062,0.258,97.680,0,0,0,0,491946,122455542,0,0,4149,261
2.067,0,97.933,0,0,0,0,490886,122454024,0,0,4146,242
2.057,0.257,97.429,0.257,0,0,0,490886,122454024,0,0,4137,253
3.308,1.272,95.420,0,0,0,0,406392,100419836,0,0,3554,993
