"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","r21",,,,"User:","root"
"Cmdline:","dstat -N eth2,macsec0--noheaders --output final2/iperf3-1578486613-1-no-macsec-2928-dstat.csv",,,,"Date:","08 Jan 2020 12:31:09 GMT"
"total cpu usage",,,,,"dsk/total",,"net/eth2",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
2.745,5.042,92.191,0.022,0,5880.177,24184.600,0,0,0,0,2979.939,6478.635
0.275,1.648,98.077,0,0,0,0,215228,34377150,0,0,4191,562
0.820,1.913,96.995,0.273,0,0,114688,220902,35580498,0,0,4253,556
0.545,2.180,97.275,0,0,0,0,191400,35681620,0,0,4187,541
0.551,1.377,98.072,0,0,0,0,191136,35696066,0,0,4208,550
1.087,1.902,97.011,0,0,0,8192,191400,35681620,0,0,4208,566
0.278,0.833,98.889,0,0,0,0,191268,35681620,0,0,4172,543
0.543,2.174,97.011,0.272,0,0,49152,191400,35710512,0,0,4200,572
0.548,1.644,97.808,0,0,0,0,191202,35696066,0,0,4194,547
0.549,1.648,97.802,0,0,0,0,191400,35696066,0,0,4254,553
0.820,1.913,97.268,0,0,0,131072,191334,35696066,0,0,4296,606
