"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final/iperf3-1571324570-1-macsec-aesgcm-e-frag-dstat.csv",,,,"Date:","17 Oct 2019 17:03:42 CEST"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
0.833,11.283,87.513,0.371,0,28762.397,11198.644,0,0,0,0,1258.427,357.808
1.734,56.069,42.197,0,0,0,0,112150,33375356,0,0,16265,428
0.578,57.803,41.618,0,0,0,0,96884,34357342,0,0,16949,359
0,58.480,41.520,0,0,0,0,99216,34355684,0,0,16852,323
1.515,49.495,48.990,0,0,0,0,93704,34542090,0,0,3068,423
1.015,49.239,49.239,0.508,0,0,65536,83210,34862542,0,0,1604,438
2.500,47.500,50,0,0,0,0,87874,34834492,0,0,1559,420
1,49.500,49.500,0,0,0,0,82786,34815968,0,0,1628,432
1.005,49.246,49.749,0,0,0,0,85330,34840968,0,0,1590,418
0.995,49.254,49.751,0,0,0,0,84058,34924428,0,0,1460,431
1.500,48.500,48.500,1.500,0,0,12288,91054,34919610,0,0,1491,448
