"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","crawler5",,,,"User:","root"
"Cmdline:","dstat -N enp2s0f1,macsec0--noheaders --output final/iperf3-1570637557-100-macsec-aegis128l-we-1500-dstat.csv",,,,"Date:","10 Oct 2019 02:44:58 CEST"
"total cpu usage",,,,,"dsk/total",,"net/enp2s0f1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.792,38.656,59.290,0.263,0,7262.212,25343.904,0,0,2.260,37.539,5632.311,875.906
2.747,52.747,44.505,0,0,0,0,123174,69488190,0,0,5325,427
0,55.556,44.444,0,0,0,0,118402,71900106,0,0,4495,333
1.042,51.562,46.354,1.042,0,0,65536,120840,71146880,0,0,2956,401
2,48,50,0,0,0,0,115858,71216708,0,0,1900,420
1.010,48.990,50,0,0,0,0,116918,71172686,0,0,1823,417
1.508,48.744,49.749,0,0,0,0,119780,71139290,0,0,1827,427
1,49,50,0,0,0,0,117130,71181794,0,0,1854,405
2,48.500,49,0.500,0,0,12288,117978,71186348,0,0,1882,421
1.508,48.744,49.749,0,0,0,0,117660,71170924,0,0,1873,416
1.500,48.500,50,0,0,0,0,116918,71198492,0,0,1863,397
1.111,45,53.889,0,0,0,0,100910,55779630,0,0,4116,400
0.552,55.249,44.199,0,0,0,0,124444,71551454,0,0,4723,355
0.556,55.556,43.333,0.556,0,0,40960,119568,71825724,0,0,4506,334
1.648,54.396,43.956,0,0,0,0,127200,70822408,0,0,4912,360
0.552,55.249,44.199,0,0,0,0,120098,72156160,0,0,4717,346
1.648,54.396,43.956,0,0,0,0,121264,72119728,0,0,4518,360
0,55.556,44.444,0,0,0,0,121264,72116936,0,0,4492,317
0.556,55.556,43.333,0.556,0,0,1011712,120946,72068116,0,0,4521,362
0.552,55.249,44.199,0,0,0,0,122960,72098720,0,0,4530,360
1.047,51.309,47.644,0,0,0,0,119250,71569670,0,0,2995,355
3.704,42.328,53.968,0,0,0,0,101756,56199895,0,0,3151,412
2.198,54.396,43.407,0,0,0,0,120416,71825834,0,0,4498,336
0.552,55.249,43.094,1.105,0,0,114688,122324,71753104,0,0,4519,326
0.552,55.249,44.199,0,0,0,0,121582,71828760,0,0,4522,356
0,55.556,44.444,0,0,0,0,120840,71798644,0,0,4497,334
0,55.556,44.444,0,0,0,0,122218,71843940,0,0,4507,336
0,55.866,44.134,0,0,0,0,121582,71753104,0,0,4487,332
1.099,54.945,42.857,1.099,0,0,12288,120310,71778910,0,0,4479,344
1.099,54.945,43.956,0,0,0,4096,119144,71778666,0,0,4487,351
0,55.556,44.444,0,0,0,0,117660,71816860,0,0,4465,338
1.587,42.857,55.556,0,0,0,0,98468,55959542,0,0,2791,430
1.087,53.804,45.109,0,0,0,0,125398,70523958,0,0,11907,368
1.042,51.042,47.396,0.521,0,0,40960,121794,70851602,0,0,3910,405
1.508,48.744,49.749,0,0,0,36864,121052,71111966,0,0,1883,415
2,48,50,0,0,0,0,119992,71145362,0,0,1855,421
2,48.500,49.500,0,0,0,0,119356,71095512,0,0,1872,428
1.005,49.246,49.749,0,0,0,0,118826,71108930,0,0,1861,397
1.500,48.500,49,1,0,0,36864,119780,71140808,0,0,1862,410
1.508,48.744,49.749,0,0,0,0,119462,71083368,0,0,1902,451
1.508,48.744,49.749,0,0,0,0,122642,71113484,0,0,1852,416
2.513,39.698,57.789,0,0,0,0,100910,55271349,0,0,1650,452
1.005,49.246,49.749,0,0,0,0,119674,71190902,0,0,1912,420
1.005,49.246,49.749,0,0,0,0,118508,71326248,0,0,1917,407
2,48.500,49,0.500,0,0,40960,122642,71600030,0,0,2009,440
1.093,53.552,45.355,0,0,0,0,121794,71465118,0,0,6528,366
0.541,54.054,45.405,0,0,0,0,122006,71656196,0,0,3946,368
2.513,47.739,49.749,0,0,0,0,117660,71540828,0,0,1949,426
1.500,48.500,50,0,0,0,0,119780,71562080,0,0,1958,428
1.093,53.552,44.262,1.093,0,0,12288,120098,71560562,0,0,6477,405
0,55.556,44.444,0,0,0,0,124020,72174376,0,0,4500,332
1.630,46.739,51.630,0,0,0,0,101004,60991118,0,0,3909,372
0,53.143,46.857,0,0,0,0,114173,66193941,0,0,5752,390
0.552,55.249,44.199,0,0,0,0,120310,72147052,0,0,4471,330
1.639,54.645,43.169,0.546,0,0,40960,116600,72175894,0,0,4491,366
0,55.556,44.444,0,0,0,0,117978,72192348,0,0,4469,315
1.639,54.645,43.716,0,0,0,0,118720,72247240,0,0,4485,371
0,55.307,44.693,0,0,0,0,118190,72174376,0,0,4473,345
0,55.556,44.444,0,0,0,0,119144,72218154,0,0,4493,318
2.186,54.645,42.623,0.546,0,0,12288,121582,72194110,0,0,4526,379
0.552,55.249,44.199,0,0,0,0,120416,72221190,0,0,4506,331
0,55.556,44.444,0,0,0,0,121158,72159196,0,0,4506,341
1.667,44.444,53.889,0,0,0,0,100804,55951434,0,0,3730,413
1.026,50.769,48.205,0,0,0,0,124020,71009230,0,0,2658,402
1.613,53.226,44.624,0.538,0,0,94208,125716,71087678,0,0,6000,383
0,55.556,44.444,0,0,0,0,121688,71812306,0,0,4509,329
1.105,55.249,43.646,0,0,0,0,122960,71743996,0,0,4507,352
1.099,54.945,43.956,0,0,0,0,123066,71807508,0,0,4513,335
1.105,55.249,43.646,0,0,0,0,121476,71778910,0,0,4507,328
0,55.556,43.333,1.111,0,0,20480,123172,71760694,0,0,4529,370
2,48.500,49.500,0,0,0,0,120310,71027202,0,0,1937,409
1.005,48.744,50.251,0,0,0,0,120946,71242270,0,0,1942,415
1.613,43.548,54.839,0,0,0,0,101224,55750517,0,0,3348,409
0,55.556,44.444,0,0,0,0,120840,72059252,0,0,4503,336
0.556,55.556,42.778,1.111,0,0,45056,115964,72054698,0,0,4517,356
1.099,54.945,43.956,0,0,0,40960,119568,72065080,0,0,4506,343
1.639,54.645,43.716,0,0,0,0,118296,72086576,0,0,4501,361
0,55.866,44.134,0,0,0,0,121476,72078742,0,0,4466,321
0.552,55.249,44.199,0,0,0,0,120522,72063806,0,0,4476,345
1.105,55.249,43.094,0.552,0,0,20480,121582,72022820,0,0,4498,390
0.552,55.249,44.199,0,0,0,0,118084,72064050,0,0,4471,334
1.105,54.696,44.199,0,0,0,0,122112,72035994,0,0,4485,364
1.105,44.751,54.144,0,0,0,0,102816,56138878,0,0,3843,385
2.186,54.098,43.716,0,0,0,0,123066,71721958,0,0,5741,356
1.546,50.515,47.423,0.515,0,0,40960,121158,71386236,0,0,2735,417
1,49,50,0,0,0,0,119462,71616728,0,0,1968,405
2.010,48.241,49.749,0,0,0,0,118084,71628872,0,0,1981,433
1.508,48.744,49.749,0,0,0,0,119038,71631908,0,0,1941,401
1.500,48.500,50,0,0,0,0,119886,71568152,0,0,1994,409
1,49,49,1,0,0,12288,120310,71566634,0,0,2029,449
1.064,52.660,46.277,0,0,0,0,119886,71487942,0,0,5067,388
0,57.471,42.529,0,0,0,0,122324,71546900,0,0,13270,365
2.660,43.617,53.723,0,0,0,0,99637,56162732,0,0,3390,405
1,49,50,0,0,0,0,115964,71266802,0,0,1905,415
1.515,48.990,48.990,0.505,0,0,40960,114374,71324242,0,0,1965,437
2,48,50,0,0,0,0,119250,71324242,0,0,1921,401
1.508,48.744,49.749,0,0,0,0,117448,71289328,0,0,1955,420
1,49.500,49.500,0,0,0,0,117236,71309062,0,0,1941,411
1.005,48.744,50.251,0,0,0,0,116282,71321206,0,0,1932,407
1.500,49,49,0.500,0,0,12288,117766,71262004,0,0,1945,440
1.036,51.295,47.668,0,0,0,4096,120734,71010504,0,0,4108,377
0.552,55.249,44.199,0,0,0,0,114480,71615210,0,0,4490,374
1.093,46.995,51.913,0,0,0,0,103125,61231994,0,0,3909,357
0.559,53.631,45.810,0,0,0,0,118201,66479135,0,0,4480,391
1.099,54.945,42.857,1.099,0,0,40960,122430,71672650,0,0,4492,369
0.552,55.249,44.199,0,0,0,36864,122748,71710844,0,0,4485,337
0.552,55.249,44.199,0,0,0,0,120734,71713636,0,0,4480,355
0.552,55.249,44.199,0,0,0,0,119462,71699974,0,0,4497,327
0.556,55.556,43.889,0,0,0,0,125186,71704528,0,0,4509,349
1.099,54.945,42.857,1.099,0,0,12288,122748,71686556,0,0,4527,396
0,55.556,44.444,0,0,0,0,118932,71754378,0,0,4495,313
0,55.556,44.444,0,0,0,0,121688,71736406,0,0,4514,372
0.556,55.556,43.889,0,0,0,0,122006,71754622,0,0,4502,333
1.099,43.956,54.945,0,0,0,0,103666,55323116,0,0,3624,411
0.552,55.249,43.646,0.552,0,0,40960,124656,71866710,0,0,4520,362
0,55.307,44.693,0,0,0,0,119356,71505372,0,0,4487,361
0.552,55.249,44.199,0,0,0,36864,122112,71839386,0,0,4523,364
0,55.556,44.444,0,0,0,0,118720,71795608,0,0,4499,333
0.552,54.696,44.751,0,0,0,0,118508,71288000,0,0,4461,352
0.552,55.249,43.094,1.105,0,0,20480,121794,71507676,0,0,4528,377
0,54.802,45.198,0,0,0,0,117660,71263848,0,0,4414,339
1.639,54.645,43.716,0,0,0,0,120204,72131872,0,0,4521,391
0,55.556,44.444,0,0,0,0,122006,72098476,0,0,4507,361
2.186,44.262,53.552,0,0,0,0,104089,55049313,0,0,5303,391
1.105,55.249,43.646,0,0,0,0,117872,72298608,0,0,4515,377
0.552,55.249,44.199,0,0,0,40960,116494,72265456,0,0,4484,355
0.552,55.249,44.199,0,0,0,0,120946,72239406,0,0,4475,336
2.116,51.323,46.561,0,0,0,0,119356,71666578,0,0,3379,387
1.500,48.500,50,0,0,0,0,114904,71859364,0,0,1948,412
1.005,49.246,49.749,0,0,0,0,118402,71778666,0,0,2029,440
1.500,48.500,49,1,0,0,12288,118296,71771320,0,0,2097,429
1.005,49.246,49.749,0,0,0,4096,117978,71809026,0,0,2001,423
1.508,48.744,49.749,0,0,0,0,117978,71806234,0,0,2022,430
2.116,42.328,55.556,0,0,0,0,97835,55397584,0,0,5184,435
1.064,52.128,46.809,0,0,0,0,122430,70786274,0,0,7321,402
0,55.866,43.017,1.117,0,0,40960,122218,71990942,0,0,4505,354
0.552,55.249,44.199,0,0,0,0,119356,72031928,0,0,4505,346
1.005,49.246,49.749,0,0,0,0,118402,71428740,0,0,2033,404
1.500,48.500,50,0,0,0,0,117660,71724262,0,0,2055,436
1.005,49.246,49.749,0,0,0,0,117978,71730334,0,0,2115,434
3,47.500,49,0.500,0,0,12288,113632,71740960,0,0,2062,419
1.005,48.744,50.251,0,0,0,0,115858,71719708,0,0,1974,398
2.010,48.241,49.749,0,0,0,0,116282,71724506,0,0,2004,461
2.551,40.306,57.143,0,0,0,0,96246,55473698,0,0,2226,467
1.099,54.945,43.956,0,0,0,0,118614,71374824,0,0,4494,369
1.099,54.945,43.407,0.549,0,0,40960,120416,71260730,0,0,4457,368
1.005,49.246,49.749,0,0,0,40960,118614,71328796,0,0,1952,407
1.010,48.990,50,0,0,0,0,116600,71371056,0,0,1964,424
1.554,50.259,48.187,0,0,0,0,122854,71130182,0,0,3452,406
0.513,51.282,48.205,0,0,0,0,118508,71095512,0,0,2591,442
1.005,48.744,49.246,1.005,0,0,12288,116706,71381682,0,0,1961,428
2.010,48.241,49.749,0,0,0,0,117660,71419876,0,0,1946,424
1.064,52.660,46.277,0,0,0,0,120204,71060354,0,0,5712,390
1.047,45.550,53.403,0,0,0,0,106196,60742868,0,0,2932,389
2.577,47.423,50,0,0,0,0,117671,65782861,0,0,4646,426
1,49,50,0,0,0,0,118720,71695664,0,0,1955,423
1.515,48.990,48.990,0.505,0,0,40960,117448,71374092,0,0,2151,434
0,55.866,44.134,0,0,0,45056,122324,71512474,0,0,6555,364
1.099,54.945,43.956,0,0,0,0,122006,71938056,0,0,4501,348
1.105,55.249,43.646,0,0,0,0,123278,71884926,0,0,4795,360
0,55.556,44.444,0,0,0,0,121900,71900106,0,0,4497,331
1.070,53.476,44.385,1.070,0,0,32768,119886,71498324,0,0,3906,390
1.546,50.515,47.938,0,0,0,8192,121688,71093994,0,0,4685,440
0,55.556,44.444,0,0,0,0,122006,71960582,0,0,4507,333
1.111,44.444,54.444,0,0,0,0,101969,55157687,0,0,5178,446
0,55.556,44.444,0,0,0,0,118508,71713636,0,0,4502,341
