"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","root"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output http1/Http-1569171834-50-orig-jumbo-1500-hB5-dstat.csv",,,,"Date:","22 Sep 2019 20:28:07 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.968,2.344,92.260,3.428,0,21039.249,24617444.546,0,0,0,0,5858.339,9802.836
0,0,100,0,0,0,0,0,494,0,0,1067,99
0,0,100,0,0,0,0,123,106,0,0,1038,52
0,0,100,0,0,0,0,143,123,0,0,1038,38
0,0,100,0,0,0,0,0,143,0,0,1042,67
11.392,5.823,82.532,0.253,0,0,45056,88379961,2903750,0,0,58296,110912
15.443,8.608,75.949,0,0,0,0,123406350,4049262,0,0,80853,138807
15.909,8.586,75.505,0,0,0,0,123407900,4061028,0,0,80749,128764
15.990,8.122,75.888,0,0,0,0,123404800,4045092,0,0,80840,149607
15.696,8.608,75.696,0,0,0,0,123406350,4060314,0,0,80769,157124
14.937,9.367,75.696,0,0,0,28672,123404923,4045198,0,0,80800,77379
15.404,8.586,76.010,0,0,0,0,123404943,4045101,0,0,80808,76177
14.684,9.367,75.949,0,0,0,0,123406350,4060559,0,0,80699,43754
14.824,9.548,75.628,0,0,0,0,123406350,4045080,0,0,80780,59770
15.578,8.794,75.377,0.251,0,0,0,123404800,4060314,0,0,80719,78761
16.203,8.101,75.696,0,0,0,12288,123406350,4044378,0,0,80857,156270
15.228,8.883,75.888,0,0,0,8192,123406350,4044978,0,0,80828,96253
15.869,8.564,75.567,0,0,0,0,123406350,4060416,0,0,80740,110343
15.696,8.354,75.949,0,0,0,0,123404800,4044978,0,0,80832,109058
15.657,9.091,65.152,10.101,0,0,82505728,123406350,4060416,0,0,81061,87365
15.228,8.883,56.091,19.797,0,0,132993024,123381550,4027752,0,0,80841,77754
15.617,9.068,56.927,18.388,0,0,134283264,123406350,4044990,0,0,80933,44437
15.617,9.068,50.630,24.685,0,0,169082880,123406350,4060314,0,0,80895,81141
7.500,6.500,63.500,22.500,0,0,162267136,58623517,1929024,0,0,39022,21680
12.374,11.616,76.010,0,0,0,0,101471183,3345584,0,0,66869,128951
16.497,7.107,76.396,0,0,0,69632,123403250,4055244,0,0,80926,153232
16.625,7.557,75.819,0,0,0,0,123406473,4062864,0,0,80715,82842
15.288,9.023,75.689,0,0,0,0,123404943,4054461,0,0,80870,48026
14.610,9.572,75.819,0,0,0,0,123407900,4054041,0,0,80876,58337
15.113,9.068,75.819,0,0,0,0,123404800,4060416,0,0,80702,48541
14.861,9.068,75.819,0.252,0,0,12288,123406350,4054314,0,0,80855,47959
16.250,8.250,75.500,0,0,0,0,123403250,4060416,0,0,80691,48377
15.949,7.848,76.203,0,0,0,0,123407900,4053906,0,0,80904,101815
15.267,8.142,76.590,0,0,0,0,123404800,4054302,0,0,80934,157116
16.203,7.595,76.203,0,0,0,0,123404800,4060314,0,0,80767,158269
15.228,8.376,76.396,0,0,0,12288,123407900,4053498,0,0,80917,137012
16.203,8.861,74.937,0,0,0,0,123406350,4060212,0,0,80793,137135
15.190,8.608,76.203,0,0,0,0,123404800,4054260,0,0,80897,81426
16.332,8.291,63.568,11.809,0,0,98623488,123407900,4053600,0,0,81058,109653
15.561,8.418,58.673,17.347,0,0,134221824,123404800,4060416,0,0,80913,157930
14.430,8.101,47.848,29.620,0,0,167022592,116978704,3802170,0,0,76863,89354
16.203,8.101,51.646,24.051,0,0,168558592,123406350,4060518,0,0,80962,157675
8.081,10.606,65.404,15.909,0,0,111149056,64527798,2126822,0,0,44761,74672
15.522,8.142,76.336,0,0,0,0,123138200,4045068,0,0,80857,154123
15.949,7.848,76.203,0,0,0,0,123404800,4056546,0,0,80965,150576
15.696,8.101,76.203,0,0,0,69632,123392400,4058478,0,0,80803,157595
14.684,9.367,75.949,0,0,0,0,123406452,4055460,0,0,80988,155758
14.834,8.184,76.982,0,0,0,0,123395500,4055550,0,0,80960,153714
14.899,9.091,76.010,0,0,0,0,123406350,4061946,0,0,80737,87513
16.162,7.828,76.010,0,0,0,0,123404800,4054212,0,0,80923,132318
15.949,7.848,76.203,0,0,0,12288,123406350,4060110,0,0,80734,83103
15.443,8.354,76.203,0,0,0,0,123406350,4054326,0,0,80926,128752
15.365,8.564,76.071,0,0,0,0,123404800,4054056,0,0,80907,101975
14.106,10.076,75.819,0,0,0,0,123406350,4060518,0,0,80690,50139
14.937,8.608,76.456,0,0,0,0,123404800,4054200,0,0,80844,49619
15.776,7.888,76.336,0,0,0,12288,123407900,4059498,0,0,80741,121317
