"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","test1"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output http1/Http-1569169127-1-orig-jumbo-1500-hB5-dstat.csv",,,,"Date:","22 Sep 2019 18:21:17 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.664,1.290,95.704,1.342,0,42406.450,10979693.385,0,0,0,0,5530.404,8709.585
0,0,100,0,0,0,0,0,363,0,0,1080,160
0,0,100,0,0,0,0,123,494,0,0,1044,73
0,0,99.750,0.250,0,0,45056,143,123,0,0,1042,61
0,0,100,0,0,0,0,0,0,0,0,1039,45
11.450,5.344,83.206,0,0,0,0,88624759,2913253,0,0,58449,112294
15.578,8.543,75.879,0,0,0,0,123406350,4048968,0,0,80813,81472
15.949,8.354,75.696,0,0,0,0,123497800,4063476,0,0,80824,158629
15.075,9.296,75.628,0,0,0,28672,123314900,4041816,0,0,80689,70769
15.617,8.312,76.071,0,0,0,0,123404800,4060522,0,0,80694,49027
16.080,8.291,75.628,0,0,0,0,123406473,4045092,0,0,80770,48568
15.990,7.614,76.396,0,0,0,0,123494843,4048095,0,0,80904,106799
15.539,9.023,75.439,0,0,0,0,123316450,4057254,0,0,80630,71512
15.657,8.333,76.010,0,0,0,8192,123406350,4045019,0,0,80780,48168
15.617,8.312,75.819,0.252,0,0,4096,123497800,4063272,0,0,80807,83480
15.051,8.163,76.786,0,0,0,0,123316450,4042428,0,0,80713,94833
15.657,8.333,76.010,0,0,0,0,123403250,4044888,0,0,80783,97162
16.121,8.060,75.819,0,0,0,0,123407900,4060518,0,0,80724,104361
14.937,8.861,76.203,0,0,0,12288,123406350,4045092,0,0,80797,75492
15.617,8.816,64.736,10.831,0,0,86638592,123406350,4060416,0,0,81044,63728
15.990,8.122,60.914,14.975,0,0,116133888,123403250,4044990,0,0,80937,106217
16.291,8.271,58.396,17.043,0,0,127148032,123407900,4045488,0,0,80906,85525
14.394,10.101,62.121,13.384,0,0,107749376,123406350,4060314,0,0,80802,49732
7.789,9.799,70.101,12.312,0,0,100663296,58352267,1905124,0,0,38897,37011
