"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","test1"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output http1/Http-1569169127-1-macsec-aes-gcm-we-jumbo-Ethernet-1500-hB5-dstat.csv",,,,"Date:","22 Sep 2019 18:28:58 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.826,1.400,95.301,1.473,0,40046.819,11889345.420,0,0,0,0,6251.448,9639.144
0,0,100,0,0,0,0,502,612,0,0,1082,137
0,0,100,0,0,0,49152,0,0,0,0,1041,45
0,0,100,0,0,0,0,127,0,0,0,1040,47
0,0,100,0,0,0,0,0,147,0,0,1044,48
11.055,6.030,82.915,0,0,0,0,87952375,2962940,0,0,58987,31621
16.203,7.848,75.949,0,0,0,0,123409356,4192178,0,0,80675,146511
15.696,8.354,75.949,0,0,0,24576,123414018,4208836,0,0,80518,46623
15.212,9.227,75.312,0.249,0,0,4096,123406248,4192166,0,0,80593,45921
14.937,8.861,76.203,0,0,0,0,123407802,4192394,0,0,80643,75477
15.443,8.608,75.949,0,0,0,0,123410910,4208942,0,0,80597,104741
15.696,8.354,75.949,0,0,0,0,123409483,4192378,0,0,80703,75741
15.601,7.928,76.471,0,0,0,12288,123412464,4209195,0,0,80688,100777
15.909,8.333,75.758,0,0,0,0,123407802,4191860,0,0,80764,123605
15.869,8.312,75.819,0,0,0,0,123410910,4192284,0,0,80597,46052
16.250,8.500,75.250,0,0,0,0,123409356,4208836,0,0,80567,91113
15.736,8.122,76.142,0,0,0,0,123410910,4192178,0,0,80683,128678
15.190,9.114,75.696,0,0,0,8192,123412464,4208730,0,0,80635,131394
15.443,8.354,76.203,0,0,0,4096,123406248,4192178,0,0,80658,104832
14.975,9.137,65.990,9.898,0,0,78127104,123414018,4192590,0,0,80932,76023
14.899,8.333,58.838,17.929,0,4096,127930368,118621588,4024502,0,0,77565,69062
14.610,8.564,58.438,18.388,0,8192,135008256,118481834,3980060,0,0,77616,85442
14.975,8.629,52.030,24.365,0,4096,167772160,120433446,4085558,0,0,78847,131069
9.799,6.030,57.035,27.136,0,8192,167858176,77443223,2566350,0,0,51041,89932
