"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","test1"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output http1/Http-1569169127-1-orig-1464-hB5-dstat.csv",,,,"Date:","22 Sep 2019 18:20:17 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.652,1.276,95.733,1.339,0,42753.429,10929348.733,0,0,0,0,5536.318,8705.336
0,0.250,99.750,0,0,0,0,0,600,0,0,164,101
0,0,100,0,0,0,0,123,0,0,0,63,54
0,0,100,0,0,0,0,143,123,0,0,60,47
0,0,100,0,0,0,0,0,143,0,0,63,51
2.813,2.813,94.373,0,0,0,36864,87901837,355094,0,0,3247,6337
4.092,4.092,91.816,0,0,0,0,123371318,499920,0,0,4446,8069
3.342,4.627,92.031,0,0,0,0,123368290,500514,0,0,4436,8106
3.876,3.618,92.506,0,0,0,0,123372832,499410,0,0,4416,8060
3.608,4.124,92.268,0,0,0,0,123356178,498984,0,0,4370,8093
4.627,3.599,91.774,0,0,0,12288,123369927,500626,0,0,4410,8089
3.856,3.856,92.031,0.257,0,0,0,123368433,499923,0,0,4385,8109
4.580,4.326,91.094,0,0,0,0,123368290,498215,0,0,4406,8068
4.103,4.103,91.795,0,0,0,0,123365262,499512,0,0,4392,8052
3.866,3.866,92.268,0,0,0,0,123372832,501330,0,0,4377,8129
3.856,4.113,92.031,0,0,0,12288,123366776,499410,0,0,4401,8072
4.082,4.592,91.327,0,0,0,0,123366776,499392,0,0,4394,8121
4.113,4.113,91.774,0,0,0,0,123368290,498912,0,0,4391,8033
3.866,3.866,92.268,0,0,0,0,123372832,500106,0,0,4375,8112
4.092,4.604,81.841,9.463,0,0,76894208,123368290,499398,0,0,4702,8181
3.886,3.627,81.347,11.140,0,0,134307840,120317580,483174,0,0,4431,7930
4.124,3.866,86.340,5.670,0,0,93667328,123213862,498276,0,0,4525,8100
3.608,4.381,72.423,19.588,0,0,132907008,123368290,500004,0,0,4521,8166
2.506,9.273,77.694,10.526,0,0,88088576,66689251,269298,0,0,2677,4488


"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","test1"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output http1/Http-1569169127-1-orig-1464-hB5-dstat.csv",,,,"Date:","22 Sep 2019 18:20:47 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.657,1.283,95.719,1.341,0,42579.175,10956612.627,0,0,0,0,5525.202,8692.220
0.250,0,99.750,0,0,0,53248,494,494,0,0,210,120
0,0,100,0,0,0,0,123,106,0,0,70,49
0,0,100,0,0,0,0,0,123,0,0,55,39
0,0,100,0,0,0,0,143,143,0,0,66,63
4.293,3.535,92.172,0,0,0,0,88636127,1436660,0,0,15217,27885
6.733,4.988,88.030,0.249,0,0,24576,123372832,2032938,0,0,20607,39833
6.733,5.486,87.781,0,0,0,4096,123363748,2038470,0,0,20555,40133
6.549,4.786,88.665,0,0,0,0,123368290,2033052,0,0,20634,39817
6.516,5.263,88.221,0,0,0,0,123368290,2038572,0,0,20566,40115
6.767,5.013,88.221,0,0,0,0,123368413,2033052,0,0,20635,39832
6.281,5.025,88.693,0,0,0,8192,123369804,2033281,0,0,20639,39847
4.835,4.580,90.585,0,0,0,4096,123394171,1076753,0,0,10475,20133
3.846,3.846,92.308,0,0,0,0,123325898,498798,0,0,4406,8045
3.856,3.599,92.545,0,0,0,0,123368290,498780,0,0,4394,8129
3.308,3.053,93.639,0,0,0,0,123369804,498786,0,0,4394,8083
3.544,3.291,93.165,0,0,0,8192,123366776,498576,0,0,4350,8158
2.564,3.077,94.359,0,0,0,4096,123418252,498900,0,0,4363,8065
3.544,3.291,93.165,0,0,0,0,123366776,497658,0,0,4336,8126
4.071,2.799,86.005,7.125,0,0,80261120,123369804,498582,0,0,4698,8211
3.046,3.807,83.249,9.898,0,0,135008256,123366776,498270,0,0,4545,8200
3.788,3.788,82.828,9.596,0,0,101982208,123322870,497778,0,0,4512,8132
3.797,3.291,78.228,14.684,0,0,112017408,123409168,499410,0,0,4528,8200
3.704,7.901,83.457,4.938,0,0,67166208,62721057,253980,0,0,2648,4330
