"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","test1"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output http1/Http-1569169127-1-macsec-aes-gcm-e-jumbo-MACsec-Ethernet-2928-hB5-dstat.csv",,,,"Date:","22 Sep 2019 18:29:28 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.857,1.416,95.248,1.479,0,39893.641,11930271.203,0,0,0,0,6416.392,9820.739
0,0.250,99.750,0,0,0,0,502,502,0,0,1067,105
0,0,100,0,0,0,0,0,110,0,0,1039,51
0,0,99.750,0.250,0,0,45056,127,0,0,0,1045,63
0,0,100,0,0,0,0,0,147,0,0,1042,51
7.557,3.275,89.169,0,0,0,0,88870307,1584260,0,0,46007,58487
10.606,4.545,84.848,0,0,0,0,124164516,2203384,0,0,63534,82757
10.076,5.290,84.635,0,0,0,0,124164516,2203596,0,0,63539,82772
9.898,4.822,85.279,0,0,0,24576,124164516,2199824,0,0,63573,82189
10.276,5.013,84.461,0.251,0,0,4096,124167498,2203384,0,0,63542,82795
10.076,5.290,84.635,0,0,0,0,124164516,2203600,0,0,63538,82816
10.101,4.798,85.101,0,0,0,0,124164643,2203278,0,0,63539,82815
9.873,5.063,85.063,0,0,0,0,124164516,2203425,0,0,63547,82821
10.076,5.038,84.887,0,0,0,12288,124167498,2203384,0,0,63535,82826
10.526,5.263,84.211,0,0,0,0,124164516,2203360,0,0,63530,82778
9.824,5.290,84.887,0,0,0,0,124164516,2203490,0,0,63549,82797
10.831,4.534,84.635,0,0,0,0,124167498,2203572,0,0,63547,82857
10.025,5.514,84.461,0,0,0,0,124164516,2203384,0,0,63537,82838
10.127,5.063,79.241,5.570,0,0,38559744,124158552,2203266,0,0,63856,82687
10,5,64.250,20.750,0,4096,130891776,117640112,2046268,0,0,60008,75638
10.406,4.569,64.721,20.305,0,4096,167772160,120648738,2130350,0,0,61774,79465
10.302,5.025,63.065,21.608,0,4096,169082880,121904160,2149948,0,0,62434,80190
9.367,4.304,66.835,19.494,0,8192,166461440,111242813,1936158,0,0,56758,69059
