"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","test1"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output http1/Http-1569169127-1-macsec-aesgcm-e-frag-jumbo-2928-hB5-dstat.csv",,,,"Date:","22 Sep 2019 18:26:55 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.801,1.378,95.362,1.459,0,40674.067,11710626.992,0,0,0,0,6133.189,9420.320
0,0.250,99.750,0,0,0,0,0,612,0,0,169,112
0,0,100,0,0,0,0,502,0,0,0,72,67
0,0,100,0,0,0,0,127,0,0,0,50,33
0.249,0.249,99.501,0,0,0,0,147,147,0,0,67,59
1.259,1.511,96.977,0.252,0,0,57344,38265339,177183,0,0,1631,3295
1.026,1.795,97.179,0,0,0,0,54385968,249370,0,0,2260,3763
0.767,2.813,96.419,0,0,0,0,61169990,282260,0,0,2527,4206
0.505,2.020,97.475,0,0,0,0,34272064,157282,0,0,1509,2401
0.758,1.010,98.232,0,0,0,0,30637332,141184,0,0,1279,2067
1.020,0.510,98.469,0,0,0,16384,34044514,157018,0,0,1444,2382
0.255,1.276,98.469,0,0,0,0,37846243,175856,0,0,1643,2657
1.781,2.290,95.929,0,0,0,0,60865221,286631,0,0,2519,4252
0.510,1.276,98.214,0,0,0,0,38704738,182582,0,0,1637,2696
1.020,2.806,96.173,0,0,0,0,58999164,278140,0,0,2483,4138
1.266,2.278,96.203,0.253,0,0,1503232,52940266,247542,0,0,2495,3766
0.789,1.842,97.368,0,0,0,0,78398560,370892,0,0,3263,5466
0.763,1.018,98.219,0,0,0,0,35194400,163068,0,0,1527,2462
0.767,1.790,97.442,0,0,0,0,49476956,227958,0,0,2085,3373
1.010,2.020,96.970,0,0,0,0,41700812,191000,0,0,1731,2820
1.795,1.795,96.410,0,0,0,16384,66650912,317460,0,0,2795,4709
1.023,2.558,96.419,0,0,0,0,61165440,285360,0,0,2510,4233
1.028,2.057,96.915,0,0,0,0,60388736,280324,0,0,2495,4146
1.508,1.005,97.487,0,0,0,172032,30989276,138274,0,0,1381,2179
1.018,1.527,97.455,0,0,0,0,45415946,211080,0,0,1891,3144
1.305,1.305,97.128,0.261,0,0,32768,70771084,335392,0,0,2941,4941
0.504,1.008,98.489,0,0,0,0,22148200,97900,0,0,979,1496
0.763,2.036,97.201,0,0,0,0,46984651,220879,0,0,1978,3260
0.508,0.761,98.731,0,0,0,0,28726059,132905,0,0,1243,1972
0.512,1.790,97.698,0,0,0,20480,47934166,221764,0,0,1990,3277
0.518,1.295,98.187,0,0,0,45056,54580144,256152,0,0,2260,3739
1.285,1.799,96.915,0,0,0,0,60523748,277338,0,0,2526,4195
0.765,2.041,97.194,0,0,0,0,50889282,238854,0,0,2152,3556
1.020,1.786,97.194,0,0,0,0,50240006,233812,0,0,2064,3435
1.272,0.763,97.964,0,0,0,12288,38387686,180396,0,0,1641,2632
0.513,2.564,96.667,0.256,0,0,32768,57602088,270436,0,0,2397,4037
2.078,1.039,96.883,0,0,0,0,72825184,343576,0,0,3002,5008
0.256,1.282,98.462,0,0,0,0,39105226,181526,0,0,1703,2765
2.057,1.799,96.144,0,0,0,0,71948276,339508,0,0,2927,4982
0.509,0.763,85.242,13.486,0,0,115343360,25012296,114208,0,0,1209,1781
1.018,1.018,83.206,14.758,0,8192,169111552,32466834,146288,0,0,1599,2293
1.269,1.523,64.467,32.741,0,4096,167776256,40710212,186314,0,0,1905,2985
1.003,2.005,84.211,12.782,0,4096,168558592,30737454,136916,0,0,1490,2163
0.767,2.302,95.141,1.790,0,4096,167772160,49141698,233580,0,0,2258,3546
1.282,3.333,91.026,4.359,0,12288,167772160,66377852,308550,0,0,2939,4714
0.509,0.763,95.674,3.053,0,4096,169869312,22305968,105812,0,0,1186,1664
0.256,1.282,87.949,10.513,0,4096,167047168,35528140,164970,0,0,1680,2528
1.039,2.597,82.078,14.286,0,8192,168558592,68551714,318608,0,0,3004,4815
1.026,2.564,85.385,11.026,0,4096,169082880,56791928,267104,0,0,2532,4042
0.765,2.041,95.153,2.041,0,0,25952256,50127748,296546,0,0,2809,4724
0.505,1.515,97.980,0,0,0,0,30239878,135924,0,0,1259,2036
0.763,1.018,98.219,0,0,0,45056,34308472,162568,0,0,1437,2381
0.771,2.314,96.915,0,0,0,0,59698502,282416,0,0,2488,4196
