"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","test1"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output http1/Http-1569167889-dstat.csv",,,,"Date:","22 Sep 2019 17:58:15 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.412,1.070,96.466,1.053,0,52214.710,9167475.050,0,0,0,0,4518.957,7540.680
0,0,100,0,0,0,45056,0,0,0,0,154,90
0,0,100,0,0,0,0,0,0,0,0,54,36
0,0,100,0,0,0,0,0,0,0,0,54,35
0,0,100,0,0,0,0,0,0,0,0,51,45
3.258,3.258,93.484,0,0,0,0,88223759,1047006,0,0,14686,29354
3.275,5.542,91.184,0,0,0,24576,123253494,1432830,0,0,20361,40013
4.261,5.263,90.476,0,0,0,4096,123335004,1434790,0,0,20415,40074
3.788,5.051,91.162,0,0,0,0,123413550,1399930,0,0,20318,40061
4.261,5.514,90.226,0,0,0,0,123335004,1399020,0,0,20294,40038
4.020,5.025,90.955,0,0,0,0,123254976,1441510,0,0,20357,40008
4.523,4.774,90.452,0.251,0,0,8192,123416514,1398950,0,0,20303,40035
3,3.750,93.250,0,0,0,155648,123335004,472150,0,0,4326,8057
2.764,3.769,93.467,0,0,0,0,123332040,491750,0,0,4305,8052
3.741,3.491,92.768,0,0,0,0,123335004,502320,0,0,4294,8046
3,3.750,93.250,0,0,0,0,123333522,475300,0,0,4300,8053
2.764,4.020,93.216,0,0,0,0,123253494,471660,0,0,4298,8066
2.764,4.020,82.915,10.302,0,0,69779456,123332040,503370,0,0,4476,8114
3.474,3.970,92.308,0.248,0,0,14680064,123415032,497910,0,0,4318,8055
3,4.250,87.750,5,0,0,39845888,123336486,471030,0,0,4350,8081
3.008,4.010,81.704,11.278,0,0,127934464,123330558,479290,0,0,4429,8101
2.519,4.030,84.383,9.068,0,0,99885056,123254976,502110,0,0,4405,8071
2.256,4.511,77.444,15.789,0,0,124571648,117699028,470820,0,0,4254,7737
1,6.500,81.500,11,0,0,111149056,21929669,70700,0,0,1137,1669


"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","test1"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output http1/Http-1569167889-dstat.csv",,,,"Date:","22 Sep 2019 17:58:42 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.415,1.079,96.447,1.059,0,51971.732,9222774.354,0,0,0,0,4529.026,7566.301
0.251,0,99.749,0,0,0,0,0,0,0,0,161,100
0,0,100,0,0,0,0,0,0,0,0,71,50
0,0,100,0,0,0,0,0,0,0,0,59,43
0.249,0,99.751,0,0,0,0,0,0,0,0,49,33
2.750,2.500,94.750,0,0,0,40960,88314503,345746,0,0,3162,6481
0.256,4.092,95.652,0,0,0,0,123370896,516110,0,0,4311,8035
0.508,3.046,96.447,0,0,0,0,123370896,501550,0,0,4311,8091
0.759,3.291,95.949,0,0,0,0,123373932,508620,0,0,4315,8085
2,3.500,94.500,0,0,0,0,123373932,502320,0,0,4311,8035
0.754,3.769,95.226,0.251,0,0,28672,123372414,525070,0,0,4415,8083
0.506,3.544,95.949,0,0,0,0,123372414,499310,0,0,4318,8080
0.506,3.544,95.949,0,0,0,0,123373932,499870,0,0,4312,8095
0.759,3.291,95.949,0,0,0,0,123373932,538300,0,0,4303,8044
0.253,3.797,95.949,0,0,0,0,123372414,539210,0,0,4306,8063
1.256,3.518,95.226,0,0,0,12288,123372414,499380,0,0,4335,8120
0.506,3.291,96.203,0,0,0,0,123370896,497700,0,0,4315,8111
0.506,3.544,95.949,0,0,0,0,123372414,534380,0,0,4315,8054
0.759,3.291,95.949,0,0,0,0,123373932,539210,0,0,4300,8069
0.506,4.051,78.987,16.456,0,0,128503808,123372414,506030,0,0,4560,8195
0.254,4.061,83.503,12.183,0,0,119582720,123372414,498330,0,0,4448,8141
1.008,3.778,80.353,14.861,0,0,112488448,123373932,525350,0,0,4436,8119
0.758,4.040,73.485,21.717,0,0,168558592,123375450,537040,0,0,4495,8136


"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","test1"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output http1/Http-1569167889-dstat.csv",,,,"Date:","22 Sep 2019 17:59:10 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.412,1.086,96.437,1.065,0,51734.864,9274752.863,0,0,0,0,4522.169,7556.675
0.251,0,99.749,0,0,0,0,0,0,0,0,1066,100
0,0,100,0,0,0,0,0,0,0,0,1037,55
0,0,100,0,0,0,0,0,0,0,0,1035,30
0,0,100,0,0,0,0,0,0,0,0,1043,52
1.008,2.771,96.222,0,0,0,49152,88935033,468316,0,0,3925,6482
