"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","test1"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output http1/Http-1569169127-1-macsec-aes-gcm-we-jumbo-MACsec-Ethernet-2928-hB5-dstat.csv",,,,"Date:","22 Sep 2019 18:29:56 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.874,1.423,95.218,1.486,0,39755.360,11976755.416,0,0,0,0,6536.434,9969.685
0,0,100,0,0,0,0,649,110,0,0,1067,115
0,0,100,0,0,0,49152,0,502,0,0,1048,59
0,0,100,0,0,0,0,127,0,0,0,1041,57
0,0,100,0,0,0,0,0,147,0,0,1044,49
7.769,3.759,88.471,0,0,0,0,88741708,1582174,0,0,45970,58468
10.354,5.303,84.343,0,0,0,0,124167498,2203384,0,0,63545,82792
9.873,5.316,84.810,0,0,0,28672,124164516,2200330,0,0,63598,82190
10.831,4.786,84.383,0,0,0,0,124164516,2203278,0,0,63547,82811
10.579,5.290,84.131,0,0,0,0,124164516,2203600,0,0,63554,82799
10.804,5.276,83.920,0,0,0,0,124167498,2203360,0,0,63515,82678
10.804,4.774,84.171,0.251,0,0,0,124167625,2203466,0,0,63552,82812
10.804,5.276,83.920,0,0,0,12288,124164516,2203719,0,0,63539,82806
10.804,5.025,84.171,0,0,0,0,124164663,2203466,0,0,63546,82818
10.101,5.556,84.343,0,0,0,0,124164516,2203572,0,0,63533,82784
10.804,5.025,84.171,0,0,0,0,124167498,2203384,0,0,63545,82792
10.633,4.810,84.557,0,0,0,0,124164516,2203490,0,0,63552,82818
10.354,5.051,84.596,0,0,0,12288,124164516,2203490,0,0,63548,82753
10.606,5.051,78.788,5.556,0,0,38338560,124164516,2203384,0,0,63838,82902
10.380,4.304,71.646,13.671,0,4096,105644032,119068278,2088374,0,0,60854,78088
10.579,5.542,65.491,18.388,0,4096,136323072,122825598,2166072,0,0,62858,81118
10.380,4.810,66.076,18.734,0,4096,136318976,118650798,2078174,0,0,60564,77487
9.320,5.038,62.720,22.922,0,4096,167772160,111010207,1953754,0,0,56920,73056
0.251,0.251,59.799,39.698,0,4096,167878656,0,0,0,0,1201,227
0.503,0,74.874,24.623,0,4096,167772160,0,0,0,0,1195,73
0,0.251,75.126,24.623,0,12288,166985728,0,110,0,0,1197,95
0.252,0,75.063,24.685,0,4096,168558592,0,0,0,0,1196,79
0,0,75.315,24.685,0,4096,166985728,127,0,0,0,1196,93
0.251,0.251,71.930,27.569,0,4096,153927680,0,147,0,0,1190,122
0,0.503,75.377,24.121,0,8192,165675008,147,0,0,0,1197,86
0.503,0,74.874,24.623,0,4096,169082880,0,0,0,0,1196,72
0.251,0,74.874,24.874,0,4096,167772160,0,0,0,0,1195,81
