"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","test1"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output http1/Http-1569169127-1-macsec-aesgcm-e-frag-1500-hB5-dstat.csv",,,,"Date:","22 Sep 2019 18:24:23 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.775,1.355,95.465,1.405,0,41487.374,11390326.577,0,0,0,0,6109.353,9359.152
0.250,0,99.750,0,0,0,0,0,649,0,0,159,112
0,0,100,0,0,0,0,502,110,0,0,58,41
0,0.249,99.751,0,0,0,0,127,0,0,0,56,45
0,0,100,0,0,0,0,147,0,0,0,60,45
2.284,2.030,95.685,0,0,0,36864,46402583,790151,0,0,8576,15450
5.542,3.023,91.436,0,0,0,0,78355134,1309644,0,0,14344,24799
3.125,2.865,94.010,0,0,0,0,82506644,1393406,0,0,15291,26301
4.092,3.069,92.839,0,0,0,0,79211132,1346564,0,0,14663,25400
4.557,4.051,91.139,0.253,0,0,0,86764150,1469502,0,0,15854,27578
2.835,4.381,92.784,0,0,0,12288,85015128,1433746,0,0,15570,26901
2.842,3.359,93.798,0,0,0,0,77536201,1298946,0,0,14114,24281
4.348,3.836,91.816,0,0,0,0,89947477,1531586,0,0,16445,28799
3.333,3.590,93.077,0,0,0,0,78970232,1308955,0,0,14336,24617
3.544,4.557,91.899,0,0,0,0,79023230,1329420,0,0,14620,25057
4.082,3.571,92.347,0,0,0,12288,79557940,1331656,0,0,14593,25084
4.580,2.036,93.384,0,0,0,0,70320404,1199340,0,0,13085,22550
4.569,3.299,92.132,0,0,0,0,79368520,1344360,0,0,14576,25373
4.534,4.534,90.932,0,0,0,0,83733628,1400996,0,0,15366,26496
3.316,3.061,93.622,0,0,0,0,71176314,1200838,0,0,13060,22809
2.584,3.359,93.798,0.258,0,0,12288,77862092,1305922,0,0,14225,24711
4.030,3.023,92.947,0,0,0,0,64848674,1088326,0,0,11824,20501
2.078,3.896,94.026,0,0,0,0,82010390,1381134,0,0,14969,25948
4.113,3.856,92.031,0,0,0,0,89518440,1522064,0,0,16435,28726
2.835,4.124,93.041,0,0,0,1560576,82835874,1393530,0,0,15405,26378
4.113,3.085,92.802,0,0,0,32768,81453108,1379204,0,0,15041,26100
3.535,3.535,92.929,0,0,0,0,67887226,1140112,0,0,12352,21431
3.817,4.071,92.112,0,0,0,0,81708589,1377588,0,0,14985,25942
4.030,3.526,92.443,0,0,0,0,70293161,1199532,0,0,12876,22622
3.093,3.866,85.309,7.732,0,0,75526144,79903318,1348653,0,0,14762,25285
3.283,3.788,86.364,6.566,0,0,75579392,69671492,1170664,0,0,12759,22190
2.314,4.370,88.689,4.627,0,0,75505664,76747528,1273370,0,0,13958,24063
4.835,3.308,86.768,5.089,0,0,71344128,79768414,1331472,0,0,14509,25105
3.866,3.351,84.278,8.505,0,0,71311360,83250222,1393630,0,0,15070,26356
3.599,3.856,84.833,7.712,0,0,78905344,80690258,1360616,0,0,14871,25699
2.062,3.608,81.443,12.887,0,0,167813120,70036435,1177056,0,0,13112,21710
1.772,1.013,55.190,42.025,0,0,167776256,22836414,383338,0,0,4479,7757
0,0.251,67.337,32.412,0,0,167772160,0,0,0,0,224,233
0,0,68.434,31.566,0,0,169869312,0,0,0,0,230,1493
0,0,66.751,33.249,0,0,167772160,0,0,0,0,237,236
0,0.251,64.824,34.925,0,0,168558592,0,0,0,0,238,241
0,0,62.469,37.531,0,0,167772160,0,0,0,0,228,226
0,0,68.766,31.234,0,0,169082880,0,0,0,0,223,223
0,0.251,68.593,31.156,0,0,168558592,0,0,0,0,219,215
0.501,4.511,76.942,18.045,0,0,134316032,0,0,0,0,384,3515
