"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","test1-HP-ProDesk-600-G1-TWR",,,,"User:","test1"
"Cmdline:","dstat -N eno1,macsec0--noheaders --output http1/Http-1569169127-1-macsec-aesgcm-e-jumbo-Ethernet-1500-hB5-dstat.csv",,,,"Date:","22 Sep 2019 18:28:29 CEST"
"total cpu usage",,,,,"dsk/total",,"net/eno1",,"paging",,"system",
"usr","sys","idl","wai","stl","read","writ","recv","send","in","out","int","csw"
1.797,1.385,95.350,1.469,0,40192.098,11864323.854,0,0,0,0,6084.067,9349.983
0,0,100,0,0,0,0,502,762,0,0,1073,116
0,0,100,0,0,0,0,0,0,0,0,1036,55
0,0,100,0,0,0,0,127,0,0,0,1041,55
0,0,100,0,0,0,0,147,147,0,0,1044,47
11.587,5.542,82.872,0,0,0,53248,88200803,3004548,0,0,58054,112469
14.937,8.354,76.709,0,0,0,0,123367504,4191530,0,0,80637,157019
15.696,8.101,76.203,0,0,0,0,123410910,4208942,0,0,80567,158269
15.228,7.868,76.904,0,0,0,0,123398584,4192484,0,0,80638,157022
15.228,8.376,76.396,0,0,0,0,123410910,4208840,0,0,80585,158195
15.736,7.614,76.650,0,0,0,12288,123410910,4193332,0,0,80669,156979
15.482,7.868,76.650,0,0,0,0,123407929,4193450,0,0,80666,156854
15.522,7.634,76.845,0,0,0,0,123411057,4210785,0,0,80603,151303
15.404,8.586,76.010,0,0,0,0,123409356,4193450,0,0,80665,156661
15.657,9.343,75,0,0,0,0,123410910,4209472,0,0,80532,48229
15.327,8.794,75.879,0,0,0,12288,123410910,4192166,0,0,80607,50163
15.228,8.376,76.396,0,0,0,0,123499488,4195346,0,0,80743,138290
15.990,7.614,76.396,0,0,0,0,123409356,4208836,0,0,80568,157866
15.909,7.828,76.263,0,0,0,0,123412464,4192472,0,0,80612,80110
15.641,7.692,66.667,10,0,0,81317888,123317670,4205762,0,0,80875,147781
14.899,8.081,56.313,20.707,0,4096,117526528,118632572,3994264,0,0,77716,139705
15.696,7.595,62.785,13.924,0,4096,113303552,121715814,4110546,0,0,79653,148943
15.443,8.354,60.759,15.443,0,4096,115351552,122215990,4146826,0,0,79954,153190
8.184,9.463,67.775,14.578,0,0,106958848,72221677,2447312,0,0,47759,91282
